scene,N,subset,pixel_seed,init_mode,information,reconstruction_error,final_objective,grad_norm,proj_grad_norm
conf_egg,3,"5,23,25",1381009978,oracle_local,-7.240025203172797,0.006864204537123442,0.00011616971460171044,0.0005342100216664224,2.6360700130462646
conf_egg,5,"17,21,22,26,28",430706486,global,-7.359432064713496,0.006255475804209709,0.00010759102588053793,0.0005071123429404087,2.4756321907043457
conf_egg,5,"17,21,22,26,28",430706486,oracle_local,-7.359432064713496,0.005426546558737755,0.00010291415674146265,0.0005504952375567626,3.0494375228881836
conf_egg,5,"7,12,21,27,29",1120423330,global,-7.361807012014261,0.006219328381121159,0.00010526692494750023,0.0004962875891760547,2.4216690063476562
conf_egg,5,"7,12,21,27,29",1120423330,oracle_local,-7.361807012014261,0.005499932449311018,0.00010084986570291221,0.0005503427282199138,3.1252198219299316
conf_egg,5,"4,6,18,27,31",2116436750,global,-7.469256896445232,0.007063948083668947,0.00010567715798970312,0.00045910840859154077,2.1142759323120117
conf_egg,5,"4,6,18,27,31",2116436750,oracle_local,-7.469256896445232,0.005937846377491951,0.00010558620851952583,0.0005385225699811214,2.9162893295288086
conf_egg,5,"8,10,19,25,31",1016395798,global,-7.133503692737884,0.006807086989283562,0.00012604416406247765,0.0004978654116471519,2.079691171646118
conf_egg,5,"8,10,19,25,31",1016395798,oracle_local,-7.133503692737884,0.005780783481895924,0.00011971539061050862,0.0005441276143254186,2.667612314224243
conf_egg,5,"7,12,19,24,30",332277863,global,-7.897668097044661,0.0068272314965724945,9.555296855978668e-05,0.0004384490917105651,2.068028688430786
conf_egg,5,"7,12,19,24,30",332277863,oracle_local,-7.897668097044661,0.005861461162567139,0.00010322980233468115,0.0005352234193516342,2.9555118083953857
conf_egg,5,"10,12,13,18,24",605228399,global,-7.180819705093659,0.0073219360783696175,0.0001246321917278692,0.0004973704756741512,2.146728754043579
conf_egg,5,"10,12,13,18,24",605228399,oracle_local,-7.180819705093659,0.005762426182627678,0.00011445745622040704,0.0005466264490033355,2.692167282104492
conf_egg,5,"4,5,8,11,21",1794186810,global,-7.057724568952006,0.006427450105547905,0.0001253227237612009,0.0005225195395671059,2.309743642807007
conf_egg,5,"4,5,8,11,21",1794186810,oracle_local,-7.057724568952006,0.005839422345161438,0.00011268442176515236,0.0005446344662342337,2.790249824523926
conf_egg,5,"8,17,18,26,27",1309423163,global,-7.134403006598227,0.00662287138402462,0.00012312852777540684,0.0005136154182046165,2.3517117500305176
conf_egg,5,"8,17,18,26,27",1309423163,oracle_local,-7.134403006598227,0.005559215322136879,0.00011278143210802227,0.0005550822807485541,2.9276373386383057
conf_egg,5,"1,5,12,29,31",996691018,global,-7.1986749990789605,0.006544205825775862,0.00011342759535182267,0.0004975131750584986,2.316624879837036
conf_egg,5,"1,5,12,29,31",996691018,oracle_local,-7.1986749990789605,0.005566803738474846,0.00010472825670149177,0.0005551709874154968,3.007880926132202
conf_egg,5,"0,9,18,19,20",1569756748,global,-7.018758140616794,0.005943232215940952,0.00011773486767197028,0.0005169815156705323,2.3768301010131836
conf_egg,5,"0,9,18,19,20",1569756748,oracle_local,-7.018758140616794,0.0057480246759951115,0.0001132528850575909,0.0005446548211978806,2.7844347953796387
conf_icosphere_sub3,3,"9,16,30",1535327495,global,-7.410829697373754,0.011113002896308899,0.0001110811426769942,0.0003717385283675425,1.700331687927246
conf_icosphere_sub3,3,"9,16,30",1535327495,oracle_local,-7.410829697373754,0.006886489689350128,9.835632226895541e-05,0.00044647912368457957,2.6019248962402344
conf_icosphere_sub3,3,"10,16,31",2108933185,global,-7.201470836859087,0.014401433989405632,0.00015026074834167957,0.0003510315438659813,1.2301247119903564
conf_icosphere_sub3,3,"10,16,31",2108933185,oracle_local,-7.201470836859087,0.007999629713594913,0.00012985517969354987,0.00042362375764114376,1.8868709802627563
conf_icosphere_sub3,3,"3,11,13",108125044,global,-7.112178589031415,0.018352242186665535,0.0001608412858331576,0.00036979053240122645,1.2924201488494873
conf_icosphere_sub3,3,"3,11,13",108125044,oracle_local,-7.112178589031415,0.008184036239981651,0.0001282219309359789,0.00043077602732511527,1.9789340496063232
conf_icosphere_sub3,3,"12,19,27",1188728645,global,-8.19319686145656,0.021477114409208298,0.00010390447278041393,0.00028059410243736583,1.208746075630188
conf_icosphere_sub3,3,"12,19,27",1188728645,oracle_local,-8.19319686145656,0.009648856706917286,9.725573909236118e-05,0.0004313930076802221,2.6071927547454834
conf_icosphere_sub3,3,"4,18,29",476553031,global,-7.287353098073726,0.01250738650560379,0.00012912227248307317,0.0003595417521696331,1.4671248197555542
conf_icosphere_sub3,3,"4,18,29",476553031,oracle_local,-7.287353098073726,0.007865967229008675,0.00010851294791791588,0.00043528043021995294,2.313117027282715
scene,N,subset,pixel_seed,init_mode,information,reconstruction_error,final_objective,grad_norm,proj_grad_norm
conf_icosphere_sub3,3,"9,16,30",1535327495,global,-7.410829697373754,0.011113002896308899,0.0001110811426769942,0.0003717385283675425,1.700331687927246
conf_icosphere_sub3,3,"9,16,30",1535327495,oracle_local,-7.410829697373754,0.006886489689350128,9.835632226895541e-05,0.00044647912368457957,2.6019248962402344
conf_icosphere_sub3,3,"3,9,18",143306695,global,-7.045599134772216,0.012408720329403877,0.00013429176760837436,0.0003574984537994554,1.400682806968689
conf_icosphere_sub3,3,"3,9,18",143306695,oracle_local,-7.045599134772216,0.007660794071853161,0.00011425898992456496,0.00043613287420193636,2.36055064201355
conf_icosphere_sub3,3,"10,16,31",2108933185,global,-7.201470836859087,0.014401433989405632,0.00015026074834167957,0.0003510315438659813,1.2301247119903564
conf_icosphere_sub3,3,"10,16,31",2108933185,oracle_local,-7.201470836859087,0.007999629713594913,0.00012985517969354987,0.00042362375764114376,1.8868709802627563
conf_icosphere_sub3,3,"0,3,10",1052344058,global,-6.973767475219269,0.010475472547113895,0.00016909698024392128,0.00037589655427347154,1.2541415691375732
conf_icosphere_sub3,3,"0,3,10",1052344058,oracle_local,-6.973767475219269,0.006464432459324598,0.0001398921012878418,0.00042738335453506074,1.768552541732788
conf_icosphere_sub3,3,"3,11,13",108125044,global,-7.112178589031415,0.018352242186665535,0.0001608412858331576,0.00036979053240122645,1.2924201488494873
conf_icosphere_sub3,3,"3,11,13",108125044,oracle_local,-7.112178589031415,0.008184036239981651,0.0001282219309359789,0.00043077602732511527,1.9789340496063232
conf_icosphere_sub3,3,"2,17,26",836633298,global,-7.410730641666356,0.011741104535758495,0.00011814799654530361,0.0003739959018206123,1.64872407913208
conf_icosphere_sub3,3,"2,17,26",836633298,oracle_local,-7.410730641666356,0.007290831301361322,0.00010462728096172214,0.00045061281742664783,2.624997138977051
conf_icosphere_sub3,3,"12,19,27",1188728645,global,-8.19319686145656,0.021477114409208298,0.00010390447278041393,0.00028059410243736583,1.208746075630188
conf_icosphere_sub3,3,"12,19,27",1188728645,oracle_local,-8.19319686145656,0.009648856706917286,9.725573909236118e-05,0.0004313930076802221,2.6071927547454834
conf_icosphere_sub3,3,"1,20,31",83508201,global,-7.826572231084163,0.008456042036414146,9.556917939335108e-05,0.0003528103645860434,1.684045433998108
conf_icosphere_sub3,3,"1,20,31",83508201,oracle_local,-7.826572231084163,0.007656348869204521,9.57670999923721e-05,0.0004401742349485139,2.632434606552124
conf_icosphere_sub3,3,"4,18,29",476553031,global,-7.287353098073726,0.01250738650560379,0.00012912227248307317,0.0003595417521696331,1.4671248197555542
conf_icosphere_sub3,3,"4,18,29",476553031,oracle_local,-7.287353098073726,0.007865967229008675,0.00010851294791791588,0.00043528043021995294,2.313117027282715
conf_icosphere_sub3,3,"5,11,13",1530942788,global,-7.031767192802501,0.011839195154607296,0.0001698593987384811,0.00037524263416494844,1.2552484273910522
conf_icosphere_sub3,3,"5,11,13",1530942788,oracle_local,-7.031767192802501,0.0060509550385177135,0.000131380365928635,0.00044078553674129807,1.982865810394287
conf_icosphere_sub3,3,"3,9,18",143306695,global,-7.045599134772216,0.012408720329403877,0.00013429176760837436,0.0003574984537994554,1.400682806968689
conf_icosphere_sub3,3,"3,9,18",143306695,oracle_local,-7.045599134772216,0.007660794071853161,0.00011425898992456496,0.00043613287420193636,2.36055064201355
conf_icosphere_sub3,5,"3,11,22,27,30",302903877,global,-7.7309903117237,0.010255455039441586,0.00010092651064042002,0.000366041848013581,1.7549197673797607
conf_icosphere_sub3,5,"3,11,22,27,30",302903877,oracle_local,-7.7309903117237,0.008020203560590744,0.00010437282617203891,0.00043813810496373575,2.37837553024292
conf_icosphere_sub3,3,"0,3,10",1052344058,global,-6.973767475219269,0.010475472547113895,0.00016909698024392128,0.00037589655427347154,1.2541415691375732
conf_icosphere_sub3,3,"0,3,10",1052344058,oracle_local,-6.973767475219269,0.006464432459324598,0.0001398921012878418,0.00042738335453506074,1.768552541732788
conf_icosphere_sub3,3,"2,17,26",836633298,global,-7.410730641666356,0.011741104535758495,0.00011814799654530361,0.0003739959018206123,1.64872407913208
conf_icosphere_sub3,3,"2,17,26",836633298,oracle_local,-7.410730641666356,0.007290831301361322,0.00010462728096172214,0.00045061281742664783,2.624997138977051
conf_icosphere_sub3,5,"2,20,24,26,29",1729151043,global,-7.336262617497835,0.009159209206700325,0.00011662216274999082,0.0003953154079377487,1.7559340000152588
conf_icosphere_sub3,5,"2,20,24,26,29",1729151043,oracle_local,-7.336262617497835,0.006792229134589434,0.00011161761358380318,0.0004490992809642348,2.319488525390625
conf_icosphere_sub3,3,"1,20,31",83508201,global,-7.826572231084163,0.008456042036414146,9.556917939335108e-05,0.0003528103645860434,1.684045433998108
conf_icosphere_sub3,3,"1,20,31",83508201,oracle_local,-7.826572231084163,0.007656348869204521,9.57670999923721e-05,0.0004401742349485139,2.632434606552124
conf_icosphere_sub3,5,"11,19,22,25,26",801498552,global,-7.4356043036020365,0.008748787455260754,0.00010380370076745749,0.00038599834678647077,1.8385764360427856
conf_icosphere_sub3,5,"11,19,22,25,26",801498552,oracle_local,-7.4356043036020365,0.006510942708700895,0.00010451285197632387,0.00045332946736075576,2.6274890899658203
conf_icosphere_sub3,3,"5,11,13",1530942788,global,-7.031767192802501,0.011839195154607296,0.0001698593987384811,0.00037524263416494844,1.2552484273910522
conf_icosphere_sub3,3,"5,11,13",1530942788,oracle_local,-7.031767192802501,0.0060509550385177135,0.000131380365928635,0.00044078553674129807,1.982865810394287
conf_icosphere_sub3,5,"4,7,18,26,28",1067894177,global,-7.446301522691084,0.008878500200808048,9.91885899566114e-05,0.00039394437037388273,2.00595760345459
conf_icosphere_sub3,5,"4,7,18,26,28",1067894177,oracle_local,-7.446301522691084,0.0064168162643909454,9.62101694312878e-05,0.00044888018099370713,2.6485087871551514
conf_icosphere_sub3,5,"3,11,22,27,30",302903877,global,-7.7309903117237,0.010255455039441586,0.00010092651064042002,0.000366041848013581,1.7549197673797607
conf_icosphere_sub3,5,"3,11,22,27,30",302903877,oracle_local,-7.7309903117237,0.008020203560590744,0.00010437282617203891,0.00043813810496373575,2.37837553024292
conf_icosphere_sub3,5,"4,8,15,23,24",225037800,global,-7.107602145078382,0.007838680408895016,0.00011463148985058069,0.0004057223951474542,1.8682091236114502
conf_icosphere_sub3,5,"4,8,15,23,24",225037800,oracle_local,-7.107602145078382,0.005963405128568411,0.00011008238652721047,0.00045366784079711026,2.373889207839966
conf_icosphere_sub3,5,"2,20,24,26,29",1729151043,global,-7.336262617497835,0.009159209206700325,0.00011662216274999082,0.0003953154079377487,1.7559340000152588
conf_icosphere_sub3,5,"2,20,24,26,29",1729151043,oracle_local,-7.336262617497835,0.006792229134589434,0.00011161761358380318,0.0004490992809642348,2.319488525390625
conf_icosphere_sub3,5,"5,9,10,16,19",470087968,global,-7.055308155195797,0.007403093855828047,0.00011662996985251084,0.00040518967815619106,1.8481298685073853
conf_icosphere_sub3,5,"5,9,10,16,19",470087968,oracle_local,-7.055308155195797,0.005634606815874577,0.00010888509859796613,0.00044616061143575497,2.32234787940979
conf_icosphere_sub3,5,"11,19,22,25,26",801498552,global,-7.4356043036020365,0.008748787455260754,0.00010380370076745749,0.00038599834678647077,1.8385764360427856
conf_icosphere_sub3,5,"11,19,22,25,26",801498552,oracle_local,-7.4356043036020365,0.006510942708700895,0.00010451285197632387,0.00045332946736075576,2.6274890899658203
conf_icosphere_sub3,5,"13,24,26,27,28",2062600224,global,-7.195175684161375,0.008938194252550602,0.0001246278261533007,0.00040764844390325436,1.7672268152236938
conf_icosphere_sub3,5,"13,24,26,27,28",2062600224,oracle_local,-7.195175684161375,0.006354912184178829,0.00011631949746515602,0.00045211451258552203,2.2308268547058105
conf_icosphere_sub3,5,"4,7,18,26,28",1067894177,global,-7.446301522691084,0.008878500200808048,9.91885899566114e-05,0.00039394437037388273,2.00595760345459
conf_icosphere_sub3,5,"4,7,18,26,28",1067894177,oracle_local,-7.446301522691084,0.0064168162643909454,9.62101694312878e-05,0.00044888018099370713,2.6485087871551514
conf_icosphere_sub3,5,"6,8,10,14,21",1276241104,global,-7.0419772823953215,0.00626967940479517,0.00011829692812170833,0.00043302747711980693,2.0528414249420166
conf_icosphere_sub3,5,"6,8,10,14,21",1276241104,oracle_local,-7.0419772823953215,0.005130863282829523,0.00010997830395353958,0.00046034588039049594,2.410123109817505
conf_icosphere_sub3,5,"4,8,15,23,24",225037800,global,-7.107602145078382,0.007838680408895016,0.00011463148985058069,0.0004057223951474542,1.8682091236114502
conf_icosphere_sub3,5,"4,8,15,23,24",225037800,oracle_local,-7.107602145078382,0.005963405128568411,0.00011008238652721047,0.00045366784079711026,2.373889207839966
conf_icosphere_sub3,5,"10,12,20,21,23",1516262622,global,-7.2857575490637485,0.008851336315274239,0.0001043512747855857,0.00039663663082815714,1.9782679080963135
conf_icosphere_sub3,5,"10,12,20,21,23",1516262622,oracle_local,-7.2857575490637485,0.006206338293850422,0.00010073378507513553,0.00045164069651744214,2.5562469959259033
conf_icosphere_sub3,5,"5,9,10,16,19",470087968,global,-7.055308155195797,0.007403093855828047,0.00011662996985251084,0.00040518967815619106,1.8481298685073853
conf_icosphere_sub3,5,"5,9,10,16,19",470087968,oracle_local,-7.055308155195797,0.005634606815874577,0.00010888509859796613,0.00044616061143575497,2.32234787940979
conf_icosphere_sub3,5,"2,18,19,26,28",1759887673,global,-7.342024542804224,0.009575569070875645,0.00011629567597992718,0.0003928368076152373,1.7456868886947632
conf_icosphere_sub3,5,"2,18,19,26,28",1759887673,oracle_local,-7.342024542804224,0.0069337566383183,0.00011261591862421483,0.00044679480604000105,2.297795295715332
conf_icosphere_sub3,5,"13,24,26,27,28",2062600224,global,-7.195175684161375,0.008938194252550602,0.0001246278261533007,0.00040764844390325436,1.7672268152236938
conf_icosphere_sub3,5,"13,24,26,27,28",2062600224,oracle_local,-7.195175684161375,0.006354912184178829,0.00011631949746515602,0.00045211451258552203,2.2308268547058105
conf_icosphere_sub3,5,"6,8,10,14,21",1276241104,global,-7.0419772823953215,0.00626967940479517,0.00011829692812170833,0.00043302747711980693,2.0528414249420166
conf_icosphere_sub3,5,"6,8,10,14,21",1276241104,oracle_local,-7.0419772823953215,0.005130863282829523,0.00010997830395353958,0.00046034588039049594,2.410123109817505
conf_icosphere_sub3,5,"10,12,20,21,23",1516262622,global,-7.2857575490637485,0.008851336315274239,0.0001043512747855857,0.00039663663082815714,1.9782679080963135
conf_icosphere_sub3,5,"10,12,20,21,23",1516262622,oracle_local,-7.2857575490637485,0.006206338293850422,0.00010073378507513553,0.00045164069651744214,2.5562469959259033
conf_icosphere_sub3,5,"2,18,19,26,28",1759887673,global,-7.342024542804224,0.009575569070875645,0.00011629567597992718,0.0003928368076152373,1.7456868886947632
conf_icosphere_sub3,5,"2,18,19,26,28",1759887673,oracle_local,-7.342024542804224,0.0069337566383183,0.00011261591862421483,0.00044679480604000105,2.297795295715332
