scene,N,subset,final_loss,success,converged,grad_norm,tail_range,restart,iters,si_mae_A,ho_psnr
conf_ellipsoid_z06,3,"8,19,29",0.00015431444626301527,0,0,0.0004618111443505491,nan,0,1400,0.014955384656786919,20.12045648231954
conf_ellipsoid_z06,3,"8,20,29",0.00015634541341569275,0,0,0.00048102124045683493,nan,0,1400,0.012613628059625626,20.746098155879263
conf_ellipsoid_z06,3,"8,26,28",0.00016560661606490612,0,0,0.0004603963912911642,nan,0,1400,0.013735438697040081,21.058938007699084
conf_ellipsoid_z06,3,"8,30,31",0.00015096881543286145,0,0,0.0004670640653090996,nan,0,1400,0.014067019335925579,20.945155302815316
conf_ellipsoid_z06,3,"9,12,17",7.844979700166732e-05,0,0,0.0003192217623223787,nan,0,1400,0.038306206464767456,12.842153953552272
conf_ellipsoid_z06,3,"9,13,21",0.0001476558536523953,0,0,0.0005214956959236485,nan,0,1400,0.008549494668841362,21.812144324242198
conf_ellipsoid_z06,3,"11,14,23",0.00012402953871060163,0,0,0.0004367318370347829,nan,0,1400,0.009898357093334198,17.04056181468062
conf_ellipsoid_z06,3,"11,18,21",0.00016993502504192293,0,0,0.00047131168691980237,nan,0,1400,0.010007690638303757,20.65816004312733
conf_ellipsoid_z06,3,"11,20,24",0.00012812280328944325,0,0,0.00044470184911243665,nan,0,1400,0.009118960238993168,17.011079479652338
conf_ellipsoid_z06,3,"12,16,29",0.00013884759391658008,0,0,0.0004687697070891266,nan,0,1400,0.012740437872707844,19.400555096619165
conf_ellipsoid_z06,3,"12,19,21",0.00012765417341142893,0,0,0.000494097339058367,nan,0,1400,0.009558611549437046,19.41427644440537
conf_ellipsoid_z06,3,"13,18,28",0.0001565724378451705,0,0,0.00048206106742255814,nan,0,1400,0.014150996692478657,20.578271844630855
conf_ellipsoid_z06,3,"14,22,25",0.00014401852968148887,0,0,0.00032806814039790347,nan,0,1400,0.07859761267900467,13.54727946311952
conf_ellipsoid_z06,3,"15,26,31",0.00013640758697874844,0,0,0.00044670702419164534,nan,0,1400,0.016698015853762627,18.423863988659228
conf_ellipsoid_z06,3,"21,23,28",0.00014657438441645354,0,0,0.00044560695238133425,nan,0,1400,0.013958570547401905,19.506408852060076
conf_ellipsoid_z06,3,"26,28,31",0.00013784176553599536,0,0,0.0004291051386286777,nan,0,1400,0.01867709495127201,18.330706826724533
conf_ellipsoid_z06,5,"0,1,11,13,28",0.00012192279973533005,0,0,0.0005595672187264148,nan,0,1800,0.006255446933209896,22.98702632594546
conf_ellipsoid_z06,5,"0,2,3,23,26",0.00013094731548335403,0,0,0.0005501124267904532,nan,0,1800,0.0065145534463226795,26.439385422361575
conf_ellipsoid_z06,5,"0,3,4,10,28",0.00011823220847873017,0,0,0.0005583982667876177,nan,0,1800,0.006197105627506971,26.244615477431232
conf_ellipsoid_z06,5,"0,3,13,17,28",0.00012209815031383187,0,0,0.0005715758025985646,nan,0,1800,0.006319893524050713,26.801142603261546
conf_ellipsoid_z06,5,"0,18,28,29,30",0.00011922499106731266,0,0,0.0005553214607398576,nan,0,1800,0.008417339995503426,26.526415925577027
conf_ellipsoid_z06,5,"1,6,7,10,16",0.00010816153371706605,0,0,0.0005265166714642313,nan,0,1800,0.005832084454596043,18.381158808349497
conf_ellipsoid_z06,5,"1,8,13,16,25",0.00010880967602133751,0,0,0.0005759655524412183,nan,0,1800,0.006260652095079422,21.564045713254572
conf_ellipsoid_z06,5,"2,4,14,17,20",8.139303827192634e-05,0,0,0.0004631358666096276,nan,0,1800,0.005990420933812857,15.305944130862478
conf_ellipsoid_z06,5,"2,5,15,21,30",0.00011212407844141126,0,0,0.0005531676664730271,nan,0,1800,0.006657117512077093,20.433585049554026
conf_ellipsoid_z06,5,"2,11,20,24,29",0.00011773277947213501,0,0,0.000503171488193362,nan,0,1800,0.007546992041170597,18.330188290003637
conf_ellipsoid_z06,5,"2,12,25,28,30",8.378212805837393e-05,0,0,0.0004506201197985701,nan,0,1800,0.0057675945572555065,15.270575647054613
conf_ellipsoid_z06,5,"2,19,23,25,28",0.00010494852904230356,0,0,0.0004694854913969527,nan,0,1800,0.00793531071394682,16.667177406176084
conf_ellipsoid_z06,5,"3,5,7,17,29",0.00011371892469469458,0,0,0.0005583167958409683,nan,0,1800,0.006315502338111401,20.262024138007636
conf_ellipsoid_z06,5,"3,18,22,26,27",0.00011523007560754195,0,0,0.0005280345231839662,nan,0,1800,0.00730633269995451,19.749562151455834
conf_ellipsoid_z06,5,"4,5,8,16,29",0.00011094546061940491,0,0,0.0005721782342419826,nan,0,1800,0.006441180128604174,21.357360990221448
conf_ellipsoid_z06,5,"4,8,12,21,29",9.880300785880536e-05,0,0,0.000548920953042777,nan,0,1800,0.0068059153854846954,20.564060467182358
conf_ellipsoid_z06,5,"4,11,19,27,30",8.538231486454606e-05,0,0,0.0004452297169258051,nan,0,1800,0.006381257437169552,15.066787992219258
conf_ellipsoid_z06,5,"5,6,10,16,21",0.00012615462765097618,0,0,0.0005631051469640285,nan,0,1800,0.005968804005533457,20.944004030956368
conf_ellipsoid_z06,5,"5,7,8,25,27",0.00011070906475652009,0,0,0.0005652692225497952,nan,0,1800,0.006427336484193802,20.803208423843273
conf_ellipsoid_z06,5,"5,8,25,29,31",0.00011756496678572148,0,0,0.0005583779615344969,nan,0,1800,0.007765419315546751,21.23333416312036
conf_ellipsoid_z06,5,"6,8,20,21,31",0.00011730680125765502,0,0,0.0005448709340772817,nan,0,1800,0.0070735737681388855,20.541544365379373
conf_ellipsoid_z06,5,"6,10,14,18,20",0.00010803292389027774,0,0,0.0005052283749058078,nan,0,1800,0.006468263920396566,18.048189021384328
conf_ellipsoid_z06,5,"6,16,28,29,31",0.00011687073856592178,0,0,0.0005155250440311085,nan,0,1800,0.008769295178353786,18.90362948201136
conf_ellipsoid_z06,5,"7,9,16,28,29",0.00010412809206172824,0,0,0.0005089608973675916,nan,0,1800,0.007580283563584089,18.46043239925534
conf_ellipsoid_z06,5,"8,9,15,19,29",0.00010834066051756963,0,0,0.0005372668109965446,nan,0,1800,0.007147488184273243,19.646103298939327
conf_ellipsoid_z06,5,"8,10,18,20,28",0.0001145116621046327,0,0,0.0005405447257168391,nan,0,1800,0.007135569583624601,20.14633570309107
conf_ellipsoid_z06,5,"8,11,17,21,28",0.00011227202776353806,0,0,0.0005493498811905106,nan,0,1800,0.006852090358734131,20.366387347301796
conf_ellipsoid_z06,5,"13,16,22,29,31",0.00011826610716525465,0,0,0.000562479368601403,nan,0,1800,0.007943915203213692,20.792260246097293
conf_ellipsoid_z06,5,"13,16,29,30,31",0.00011920522956643254,0,0,0.0005565487202115879,nan,0,1800,0.008382557891309261,20.807037999823997
conf_ellipsoid_z06,5,"14,21,24,26,29",0.00011071905464632437,0,0,0.0005368174568795117,nan,0,1800,0.008489939384162426,20.058944272705315
conf_ellipsoid_z06,8,"0,1,4,8,17,18,21,31",0.00010483460937393829,0,0,0.0005625117323587424,nan,0,2400,0.006406521424651146,22.903006333269182
conf_ellipsoid_z06,8,"0,2,3,6,7,19,22,30",0.00011159862333443016,0,0,0.000550408929256972,nan,0,2400,0.005910641048103571,25.742383589345152
conf_ellipsoid_z06,8,"0,2,6,7,10,15,27,31",0.00011414013715693727,0,0,0.000533378644530048,nan,0,2400,0.006057020276784897,25.657525978713416
conf_ellipsoid_z06,8,"0,3,7,10,11,20,28,30",0.00011491448822198436,0,0,0.0005457545202753976,nan,0,2400,0.005984093062579632,25.87720854178103
conf_ellipsoid_z06,8,"0,3,7,20,27,28,29,31",0.00011577433906495571,0,0,0.000543731873179396,nan,0,2400,0.006635898724198341,25.914237641474184
conf_ellipsoid_z06,8,"0,4,8,9,14,20,30,31",9.936580318026245e-05,0,0,0.0005474048748958022,nan,0,2400,0.006519342307001352,26.142792057995944
conf_ellipsoid_z06,8,"0,5,13,14,15,17,20,22",0.00010737908451119438,0,0,0.0005575797179042098,nan,0,2400,0.006178591400384903,26.427121823459593
conf_ellipsoid_z06,8,"0,7,9,16,21,26,29,31",0.00011361837096046656,0,0,0.0005511894284257341,nan,0,2400,0.006624913774430752,26.442861034969873
conf_ellipsoid_z06,8,"0,9,10,11,13,19,23,26",0.00011888248263858259,0,0,0.000549406762766953,nan,0,2400,0.006053068675100803,26.29507041380204
conf_ellipsoid_z06,8,"0,10,12,13,16,19,20,28",0.0001159246894530952,0,0,0.0005577146860029702,nan,0,2400,0.006026553455740213,26.34118844561247
conf_ellipsoid_z06,8,"1,3,6,8,16,19,27,28",0.0001022617652779445,0,0,0.0005293324670506029,nan,0,2400,0.00593077577650547,18.84035244362103
conf_ellipsoid_z06,8,"1,3,7,10,17,18,25,27",9.915846021613106e-05,0,0,0.000517374358035558,nan,0,2400,0.006041933782398701,18.19625029290418
conf_ellipsoid_z06,8,"1,3,9,10,14,15,22,31",9.781005792319775e-05,0,0,0.00050718664050292,nan,0,2400,0.005991372279822826,17.52706870514052
conf_ellipsoid_z06,8,"1,3,11,13,19,24,26,31",0.00011345530219841748,0,0,0.0005399254304202263,nan,0,2400,0.006236725021153688,19.566212198118944
conf_ellipsoid_z06,8,"1,4,6,7,12,16,20,29",9.265122935175896e-05,0,0,0.0005048634657841806,nan,0,2400,0.006101755425333977,17.43498367771483
conf_ellipsoid_z06,8,"1,7,12,13,16,23,25,27",0.0001016400201478973,0,0,0.0005389452618079069,nan,0,2400,0.0060514104552567005,19.01027309612734
conf_ellipsoid_z06,8,"2,4,5,6,12,13,15,18",0.00010003781062550843,0,0,0.0005415736751851765,nan,0,2400,0.0059844679199159145,19.598588521544567
conf_ellipsoid_z06,8,"2,5,12,14,22,24,26,30",0.00010243491124128923,0,0,0.0005362336665959129,nan,0,2400,0.006142671685665846,19.055390847841277
conf_ellipsoid_z06,8,"2,12,14,15,17,20,21,28",9.466678602620959e-05,0,0,0.0005089860807664919,nan,0,2400,0.006241773720830679,17.685727735365198
conf_ellipsoid_z06,8,"3,8,9,12,14,16,29,30",9.689579019322991e-05,0,0,0.0005521926433171838,nan,0,2400,0.0060665966011583805,19.516169384858312
conf_ellipsoid_z06,8,"3,10,12,13,18,19,24,25",0.0001127847281168215,0,0,0.0005460952954161099,nan,0,2400,0.005963139235973358,19.89446743071688
conf_ellipsoid_z06,8,"3,11,14,16,17,19,21,29",0.00010092004959005862,0,0,0.000537226679550504,nan,0,2400,0.006002501118928194,19.145895268797325
conf_ellipsoid_z06,8,"3,11,16,18,19,27,28,31",0.00011415008339099586,0,0,0.0005300306069092204,nan,0,2400,0.006219158414751291,18.720322012299114
conf_ellipsoid_z06,8,"4,5,6,8,12,20,22,28",9.769760072231293e-05,0,0,0.0005326653793463525,nan,0,2400,0.006173074245452881,19.243447533741776
conf_ellipsoid_z06,8,"4,8,10,12,21,24,26,28",0.00010655874211806804,0,0,0.0005495054898161484,nan,0,2400,0.006313071586191654,20.192231281024796
conf_ellipsoid_z06,8,"4,10,15,17,23,24,28,29",9.786050213733688e-05,0,0,0.000506248695366482,nan,0,2400,0.00680343434214592,17.603356653865653
conf_ellipsoid_z06,8,"6,7,13,14,16,21,28,31",0.00011270452523604035,0,0,0.000539307810732967,nan,0,2400,0.0062223318964242935,19.96824719128655
conf_ellipsoid_z06,8,"6,10,11,13,22,24,29,31",0.00011470737808849663,0,0,0.0005339644577886507,nan,0,2400,0.006315700244158506,19.593532821694872
conf_ellipsoid_z06,8,"9,10,17,18,20,23,24,25",9.353792120236903e-05,0,0,0.0005105284967263882,nan,0,2400,0.0062896148301661015,17.707946464625863
conf_ellipsoid_z06,8,"15,18,19,22,23,26,28,30",0.00010397291043773293,0,0,0.0005002087667155055,nan,0,2400,0.00702983932569623,18.01789819710174
conf_hemisphere_sq,3,"0,2,5",0.00017265125643461943,0,0,0.00042710037501313976,nan,0,1400,0.013757872395217419,28.165743729041672
conf_hemisphere_sq,3,"0,8,30",0.00017135211965069175,0,0,0.0004500132790790912,nan,0,1400,0.011936070397496223,27.899685980842428
conf_hemisphere_sq,3,"0,13,24",0.00018799264216795564,0,0,0.0004220136530781144,nan,0,1400,0.011741760186851025,27.723518673500887
conf_hemisphere_sq,3,"2,7,30",0.0001407054951414466,0,0,0.00034148321182259187,nan,0,1400,0.03983664885163307,15.109343669560527
conf_hemisphere_sq,3,"2,11,25",0.00012017678818665445,0,0,0.0004117103105829194,nan,0,1400,0.009655771777033806,17.47348767590593
conf_hemisphere_sq,3,"2,15,24",0.00012678840721491724,0,0,0.00038902901452947505,nan,0,1400,0.011170512065291405,17.4519470093784
conf_hemisphere_sq,3,"3,4,11",0.00011228601215407252,0,0,0.00037677070536186263,nan,0,1400,0.010132795199751854,16.65413270280386
conf_hemisphere_sq,3,"3,9,22",0.00010191274486714974,0,0,0.000402784168023695,nan,0,1400,0.007748005911707878,16.86082863545847
conf_hemisphere_sq,3,"3,10,25",0.00014362935326062143,0,0,0.0004154200865366018,nan,0,1400,0.010407278314232826,19.306858713655753
conf_hemisphere_sq,3,"3,13,14",0.00015411543427035213,0,0,0.00043515600995487137,nan,0,1400,0.011998536996543407,21.808380282510548
conf_hemisphere_sq,3,"3,15,25",0.00012729587615467608,0,0,0.0004137644968548842,nan,0,1400,0.010250902734696865,18.207939200845516
conf_hemisphere_sq,3,"4,11,12",8.503338176524267e-05,0,0,0.0003754417582968959,nan,0,1400,0.007365511730313301,15.114249921727058
conf_hemisphere_sq,3,"4,12,29",9.284575935453176e-05,0,0,0.00041692044967764184,nan,0,1400,0.009504641406238079,17.731202433623412
conf_hemisphere_sq,3,"6,8,29",0.00014957529492676258,0,0,0.00042493611105867116,nan,0,1400,0.01381701324135065,21.299344826690223
conf_hemisphere_sq,3,"7,8,16",0.0001559907104820013,0,0,0.0004383576581847693,nan,0,1400,0.010562079958617687,21.617439822775914
conf_hemisphere_sq,3,"7,10,21",0.0001434340374544263,0,0,0.00041797038852360997,nan,0,1400,0.01241148728877306,20.829964719362856
conf_hemisphere_sq,3,"7,21,25",0.000119363670819439,0,0,0.00045082692267270965,nan,0,1400,0.010761878453195095,20.527489462956513
conf_hemisphere_sq,3,"7,28,30",0.0001406732335453853,0,0,0.00031463397494217434,nan,0,1400,0.053609561175107956,14.355304276766017
conf_hemisphere_sq,3,"8,11,13",0.00018034875392913818,0,0,0.00042439435088982954,nan,0,1400,0.013172393664717674,22.679850212732873
conf_hemisphere_sq,3,"9,13,30",0.00012034262181259692,0,0,0.0004620659160834953,nan,0,1400,0.009243473410606384,21.046699736623907
conf_hemisphere_sq,3,"9,14,18",0.00010839130845852196,0,0,0.0004238919211403813,nan,0,1400,0.008841561153531075,18.203701411434274
conf_hemisphere_sq,3,"9,21,25",0.00010998995276167989,0,0,0.00045304270833908115,nan,0,1400,0.009776604361832142,20.34812323491789
conf_hemisphere_sq,3,"11,16,24",0.00013859353202860802,0,0,0.0003795207435114281,nan,0,1400,0.01872269995510578,18.619687209965676
conf_hemisphere_sq,3,"11,21,23",0.0001540822850074619,0,0,0.0004128581653285458,nan,0,1400,0.012894824147224426,20.161731952146063
conf_hemisphere_sq,3,"12,23,25",8.85086483322084e-05,0,0,0.0003815639960527692,nan,0,1400,0.007524654269218445,15.494050718802505
conf_hemisphere_sq,3,"13,28,29",0.00015834055375307798,0,0,0.00041679199606140844,nan,0,1400,0.014650315977633,21.55621339924563
conf_hemisphere_sq,3,"14,20,30",0.00014375735190697014,0,0,0.0003266868676796028,nan,0,1400,0.07029242813587189,14.105106440375462
conf_hemisphere_sq,3,"14,23,31",0.00011451754835434258,0,0,0.00039239227407599316,nan,0,1400,0.010815568268299103,17.05354324183342
conf_hemisphere_sq,3,"17,18,30",0.00011141333379782736,0,0,0.00041684573679977874,nan,0,1400,0.011245595291256905,18.511441346231933
conf_hemisphere_sq,3,"22,26,28",0.00012042584421578795,0,0,0.00041014114788270997,nan,0,1400,0.015212178230285645,18.8402378618104
conf_hemisphere_sq,5,"0,3,8,13,25",0.00013056813622824848,0,0,0.0005241105354258783,nan,0,1800,0.005917581729590893,27.824693935892316
conf_hemisphere_sq,5,"0,4,13,16,27",0.00011485855065984651,0,0,0.000520903978893105,nan,0,1800,0.006624175235629082,27.51541592183639
conf_hemisphere_sq,5,"0,8,24,25,26",0.00012308609439060092,0,0,0.0005156656000161066,nan,0,1800,0.007584723643958569,27.52375419749645
conf_hemisphere_sq,5,"0,10,18,21,25",0.0001248559565283358,0,0,0.0005063290353046668,nan,0,1800,0.007434815168380737,27.49342226759033
conf_hemisphere_sq,5,"0,16,19,21,23",0.00012729031732305884,0,0,0.0004928838911229702,nan,0,1800,0.007934996858239174,27.20568957056246
conf_hemisphere_sq,5,"1,4,14,25,28",7.93607032392174e-05,0,0,0.0003526552591135666,nan,0,1800,0.014904712326824665,14.568717522857835
conf_hemisphere_sq,5,"1,5,18,21,30",0.00010866388765862212,0,0,0.000504472074308481,nan,0,1800,0.006979899015277624,21.43503739162913
conf_hemisphere_sq,5,"1,7,14,15,21",9.203349327435717e-05,0,0,0.00046654762577757965,nan,0,1800,0.00638744980096817,18.736053049451307
conf_hemisphere_sq,5,"1,9,13,18,20",9.487936040386558e-05,0,0,0.0004953324815951295,nan,0,1800,0.006209440995007753,20.29104218330458
conf_hemisphere_sq,5,"2,6,9,11,26",0.00010659187682904303,0,0,0.00045719738744023854,nan,0,1800,0.00678611733019352,18.533915928337212
conf_hemisphere_sq,5,"2,8,25,28,29",0.00011208625801373273,0,0,0.0004807968221280624,nan,0,1800,0.00802697241306305,20.598520856564942
conf_hemisphere_sq,5,"2,9,15,24,30",9.582760685589164e-05,0,0,0.0004275953131117445,nan,0,1800,0.007436529733240604,16.964069938150892
conf_hemisphere_sq,5,"3,6,11,24,25",0.00010467586980666965,0,0,0.00043566350329897675,nan,0,1800,0.008172732777893543,17.777225251004612
conf_hemisphere_sq,5,"3,8,14,17,29",0.00010528139682719484,0,0,0.0004890908937048449,nan,0,1800,0.007001937832683325,20.603885137182214
conf_hemisphere_sq,5,"3,9,21,27,30",9.92904242593795e-05,0,0,0.00047171363998227346,nan,0,1800,0.007401230279356241,19.578444618201686
conf_hemisphere_sq,5,"3,13,15,19,27",0.00011933633504668251,0,0,0.00047761071193162656,nan,0,1800,0.007270254660397768,20.100482523118387
conf_hemisphere_sq,5,"3,16,17,29,30",0.00010559866495896131,0,0,0.0004663010174969857,nan,0,1800,0.008716260083019733,19.618782206890938
conf_hemisphere_sq,5,"4,5,13,21,31",0.00011356030881870538,0,0,0.0005072948844356495,nan,0,1800,0.006964956410229206,22.026704216845175
conf_hemisphere_sq,5,"4,11,14,17,21",8.727143722353503e-05,0,0,0.0004753666625694789,nan,0,1800,0.006358320824801922,18.766106189864644
conf_hemisphere_sq,5,"4,12,15,17,25",6.596897583222017e-05,0,0,0.00037750754653778927,nan,0,1800,0.0061203483492136,14.07565052611378
conf_hemisphere_sq,5,"4,15,16,23,30",9.622440848033875e-05,0,0,0.00044378738442500166,nan,0,1800,0.007818062789738178,18.166986438402272
conf_hemisphere_sq,5,"6,7,9,20,23",8.567975601181388e-05,0,0,0.0004140472797820808,nan,0,1800,0.006820033770054579,15.812698721084173
conf_hemisphere_sq,5,"6,13,14,27,28",0.00010221537377219647,0,0,0.00047633925340566147,nan,0,1800,0.007176954764872789,19.544775383402083
conf_hemisphere_sq,5,"6,13,23,25,27",0.00010698136611608788,0,0,0.0004829368748514436,nan,0,1800,0.007491900119930506,19.82163327843856
conf_hemisphere_sq,5,"7,11,12,17,28",8.42063018353656e-05,0,0,0.0004144872734505097,nan,0,1800,0.006643770262598991,15.838875377920669
conf_hemisphere_sq,5,"8,9,19,20,26",0.00010205373837379739,0,0,0.0004952264407574599,nan,0,1800,0.007209476549178362,20.54671758112209
