P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,scene,subset
1000,3,1e-08,dense,1.3515520491376671e-08,0.0021084659019148426,-7.40329600192259,102654.84324607905,998,643.1488047897967,1.4621184269531034e-10,2.490646595305515e-06,0.2065007593233063,7,0.598,0.0,conf_cone_r04_d12,"17,21,27"
1000,3,1e-08,dense,1.095895326052559e-07,0.002323859358946607,-7.722428152382702,101090.0922423427,997,808.9994877520704,7.50929279523358e-10,4.140198762541421e-06,0.46818862885113344,7,0.727,0.0,conf_cone_r04_d12,"16,30,31"
1000,3,1e-08,dense,5.876895917518681e-08,0.0024869508752155996,-7.420330913550604,28325.302919702728,997,739.0328806656642,3.601029695730324e-10,7.329380902130187e-06,0.279065678780016,7,0.607,0.0,conf_cone_r04_d12,"17,20,21"
1000,3,1e-08,dense,1.7065846344314628e-07,0.0017859549411690797,-7.277342285529503,9600.52941051172,997,859.5755052914192,-7.247217714547398e-10,2.884110077657063e-06,0.3087128870006755,7,0.727,0.0,conf_cone_r04_d12,"2,21,30"
1000,3,1e-08,dense,9.926696697516425e-07,0.0015498024934853375,-7.183953123682497,4688.165095667597,996,1410.891246743373,2.4709299115032255e-09,2.0165206714137377e-06,0.4297928829437293,8,0.98,0.0,conf_cone_r04_d12,"13,15,21"
1000,3,1e-08,dense,1.353366345291835e-08,0.003173235414367533,-8.010993104911265,468591.41205454303,930,565.5301271032755,-8.251224357790214e-10,2.009432912078168e-06,0.24960343443394833,7,0.743,0.0,conf_cone_r04_d12,"24,27,28"
1000,3,1e-08,dense,1.0674144430521644e-08,0.0020860148444899257,-7.484745334665817,171717.047233203,997,1053.0850952726544,4.709205523779313e-10,2.54323567921289e-06,0.46727373834700203,7,0.791,0.0,conf_cone_r04_d12,"20,21,23"
1000,3,1e-08,dense,1.5289027853710393e-08,0.0032446422682568844,-7.997671426976609,370091.2008554981,936,354.6086763750691,-3.5155281690193467e-16,9.332908821676274e-06,0.19846948399119163,7,0.736,0.0,conf_cone_r04_d12,"11,24,30"
1000,3,1e-08,dense,1.1155951985787317e-08,0.0048456058154713166,-8.732625757763909,1485893.8975271964,987,533.4954159179231,7.674986727485555e-12,6.602792761806129e-06,0.2331700244058116,7,0.628,0.0,conf_cone_r04_d12,"17,20,28"
1000,5,1e-08,dense,1.7328999600682608e-07,0.0016706730047660562,-7.216032550142021,9513.51129292477,997,1840.0564615196733,1.7031447622949087e-09,1.7232379350330018e-06,0.8387925786579706,7,0.742,0.0,conf_cone_r04_d12,"2,8,18,30,31"
1000,5,1e-08,dense,7.5012266602059e-08,0.0012700558525739882,-6.99382368353116,18573.657757457815,998,959.6049527295033,7.714217395959258e-10,2.9901473075109935e-06,0.18269026957560142,7,0.516,0.0,conf_cone_r04_d12,"0,2,3,6,17"
1000,5,1e-08,dense,1.7256474405373797e-08,0.0016006077057358157,-7.227509834938405,67491.93842786744,998,2237.116023009678,1.3553867231625236e-10,1.7785399000076695e-05,0.966294728271865,7,0.568,0.0,conf_cone_r04_d12,"9,13,18,21,31"
1000,5,1e-08,dense,4.0342584181011813e-08,0.002288270008422843,-7.217560900583341,28699.301655315998,997,1187.8942628642844,1.051272416469554e-09,5.044859157866831e-06,0.3572386895936305,7,0.568,0.0,conf_cone_r04_d12,"13,14,22,28,30"
1000,5,1e-08,dense,4.080417676520536e-07,0.0027677117911229883,-7.30329457227123,7644.895549190578,998,499.62419521584803,8.353025383395207e-10,5.005888196238977e-06,0.152262424859613,7,0.525,0.0,conf_cone_r04_d12,"2,3,4,19,27"
1000,5,1e-08,dense,2.2834980416370278e-07,0.0025670075931526625,-7.350752228458243,12144.675276759903,998,644.9838750909732,5.058880783891878e-10,2.6718569767053387e-06,0.20611169172161453,7,0.519,0.0,conf_cone_r04_d12,"4,9,11,17,21"
1000,5,1e-08,dense,1.4285202988036332e-08,0.0015248195502265173,-7.128075901635688,121316.637330317,998,2131.2365845180857,6.024980275419032e-09,6.872621828895416e-07,0.659532579605158,7,0.755,0.0,conf_cone_r04_d12,"5,10,15,26,27"
1000,5,1e-08,dense,8.635086506939925e-08,0.0016190976771290734,-7.180006156846632,17278.503671987437,997,1306.588514645098,2.09748915346569e-09,4.870528564757923e-06,0.5632887081255513,7,0.715,0.0,conf_cone_r04_d12,"7,8,11,18,25"
1000,5,1e-08,dense,1.3056872233177003e-07,0.004011077241845221,-7.300898004315263,12954.969039069805,998,478.3065746231623,2.0086914054053127e-10,3.266125771008075e-06,0.18555751277201216,7,0.565,0.0,conf_cone_r04_d12,"2,3,12,14,17"
1000,5,1e-08,dense,1.6206229766214725e-08,0.0015464735911610175,-7.205503642398848,83116.1095515895,998,1376.2719035611494,1.0338433891434599e-09,6.091596539225969e-06,0.5080583756828227,7,0.511,0.0,conf_cone_r04_d12,"6,7,13,21,30"
1000,5,1e-08,dense,3.834019316090396e-08,0.0014694660162324817,-7.075267087161125,36747.17397998356,998,1589.8733167802445,2.4120471313121884e-09,9.872257599128182e-06,0.570399145358637,7,0.726,0.0,conf_cone_r04_d12,"5,7,8,27,28"
1000,5,1e-08,dense,1.2383830302816987e-07,0.0027637287721655754,-7.926677720322712,60011.41656476431,998,972.2863104343385,9.755146096972061e-10,2.1460609234217046e-06,0.30428459887916415,7,0.548,0.0,conf_cone_r04_d12,"4,15,22,23,24"
1000,5,1e-08,dense,1.541642634051474e-08,0.0027708762034747932,-7.777561814960551,131961.6034025605,998,1061.8066675628775,1.122768934474082e-09,4.486045303855448e-07,0.4491874685173637,8,0.527,0.0,conf_cone_r04_d12,"3,4,15,23,28"
1000,5,1e-08,dense,8.196994816587847e-08,0.0017742652291767823,-7.376951137889916,23023.6756110424,997,1687.6784552019606,3.0759340023285674e-09,6.510495291534774e-06,1.0201021430720503,7,0.78,0.0,conf_cone_r04_d12,"18,19,21,24,29"
1000,5,1e-08,dense,1.056326979287097e-07,0.0026898790123950846,-7.704668533818094,65933.66753763014,997,1338.2964851020683,-3.094655567165188e-10,3.676799068737028e-06,0.5467352394548306,7,0.721,0.0,conf_cone_r04_d12,"20,25,26,29,30"
1000,5,1e-08,dense,2.072784016778658e-08,0.0015979224657023268,-7.204937492489577,74913.53343401426,997,1505.7670893249444,-1.5540034970874357e-09,1.455917014301719e-06,0.447894780942274,7,0.517,0.0,conf_cone_r04_d12,"6,8,12,18,23"
1000,5,1e-08,dense,5.972354320538284e-08,0.001757233758424444,-7.417971994893742,34181.471636641916,997,1333.1751332734275,1.4818420604547916e-09,6.205487949414294e-06,0.6795216673599584,7,0.797,0.0,conf_cone_r04_d12,"3,16,20,21,29"
1000,5,1e-08,dense,9.696135562126822e-08,0.002154775463937563,-7.467738793400661,15836.800210043393,997,1142.0684389039352,-4.706902172020617e-10,3.9375718606858496e-06,0.21613721431525615,7,0.642,0.0,conf_cone_r04_d12,"2,11,22,29,31"
1000,5,1e-08,dense,1.4858051322762104e-08,0.0018156580379858184,-7.110376270612307,72107.30276073767,998,1246.816396629521,-1.2315497373396687e-09,3.0997014423499263e-06,0.2885910068122621,7,0.566,0.0,conf_cone_r04_d12,"5,14,17,24,28"
1000,5,1e-08,dense,1.077323201680929e-08,0.00510141876430881,-8.877388186048112,1444990.1261655386,985,631.6797895666205,3.540253848323619e-11,5.231932238145997e-06,0.2646885741879754,7,0.592,0.0,conf_cone_r04_d12,"17,19,25,27,28"
1000,5,1e-08,dense,4.4801335748932215e-08,0.001655748263838896,-7.285858688556388,46198.41976407527,998,1353.7794532841071,2.386553664207225e-09,6.2477125027472696e-06,0.5542150180554635,7,0.501,0.0,conf_cone_r04_d12,"1,3,18,20,21"
1000,5,1e-08,dense,1.1569213910157051e-08,0.0014197957057733364,-7.0767035516278405,104729.28390396286,998,1558.7142732887614,-1.404045744643335e-09,3.3849440607426392e-06,0.44536909842106365,8,0.647,0.0,conf_cone_r04_d12,"2,3,5,21,22"
1000,5,1e-08,dense,5.250539571707756e-07,0.0034357907495317307,-7.802113984303571,25562.556577311945,997,724.5785149821193,9.180613417280047e-11,6.192085525071724e-06,0.47821451134572956,7,0.518,0.0,conf_cone_r04_d12,"6,16,22,28,30"
1000,5,1e-08,dense,1.2925091415340585e-08,0.006311049297840843,-9.026459883961607,454683.2648304072,998,319.454429746262,1.0149125196671601e-10,4.489827901026981e-06,0.27377092411831055,7,0.521,0.0,conf_cone_r04_d12,"6,9,19,20,22"
1000,5,1e-08,dense,1.713172365087103e-08,0.003885655701362393,-8.026710373380023,271140.0565970205,997,762.9220321206614,2.0424358547001628e-11,1.3297612348928675e-06,0.46577087704101816,7,0.517,0.0,conf_cone_r04_d12,"6,7,12,23,30"
1000,5,1e-08,dense,2.1701353249945627e-07,0.0014227909914121982,-7.050400572389324,6873.362792051292,997,1435.479441944333,1.5927811909256197e-10,1.8757336785035827e-05,0.4217252815196858,7,0.539,0.0,conf_cone_r04_d12,"0,6,16,23,24"
1000,5,1e-08,dense,3.539006905015675e-08,0.001839199661316847,-7.410234303448562,44736.498887945876,998,629.2568951333926,-5.688150600874525e-10,4.005214047409855e-06,0.31030545505962903,7,0.49,0.0,conf_cone_r04_d12,"1,6,11,21,27"
1000,5,1e-08,dense,2.0355610281286147e-08,0.0016277960815482878,-7.142366014905012,52670.34579506367,997,1965.118218282107,1.4912381672831348e-09,8.542232206944835e-07,0.8974124585418938,7,0.726,0.0,conf_cone_r04_d12,"0,23,26,27,29"
1000,5,1e-08,dense,3.3598029053416615e-07,0.0017833165263294157,-7.320284644520168,10700.387426377014,997,2220.454505795013,1.8547221758409168e-10,1.6630802756729805e-05,0.7212557134599948,7,0.971,0.0,conf_cone_r04_d12,"8,23,26,29,31"
1000,5,1e-08,dense,1.1609877141633152e-07,0.0015199511770860469,-7.0729251843609635,11279.073650562315,997,1568.92671592748,1.2670450694809444e-09,5.302547931736871e-06,0.6490781033610251,7,0.734,0.0,conf_cone_r04_d12,"0,3,27,29,31"
1000,8,1e-08,dense,7.777235776387282e-08,0.0023960476993456583,-7.095246183603585,18063.427181942247,998,1417.5975207941087,-1.0133405012432168e-09,4.727782205712942e-06,0.3020296003604856,7,0.502,0.0,conf_cone_r04_d12,"0,1,2,15,17,19,25,27"
1000,8,1e-08,dense,5.612913647364635e-08,0.002167785015870406,-7.156359431845809,28502.34757822612,998,1657.7762242628805,-4.880654055116751e-10,3.049966994801676e-06,0.5658287231392112,7,0.504,0.0,conf_cone_r04_d12,"0,4,6,15,19,20,27,31"
1000,8,1e-08,dense,3.33087523154905e-08,0.001721362474116762,-7.089534390311042,32488.64131184219,998,2044.7734574774413,1.2908292557631402e-09,1.9131306699787275e-05,0.7973068436636412,7,0.589,0.0,conf_cone_r04_d12,"0,2,10,16,17,20,24,30"
1000,8,1e-08,dense,1.8975639825783623e-07,0.0036638499103284457,-7.715301387981897,17539.181322900593,998,1015.2835329985917,3.083454905740729e-10,5.809723558896683e-06,0.5020164337006187,7,0.497,0.0,conf_cone_r04_d12,"1,4,9,16,17,20,23,27"
1000,8,1e-08,dense,7.151725091632542e-08,0.0019353091862006502,-7.277332939644416,30478.693022194453,998,2001.8868412269603,1.3935572831653733e-09,2.0565748182989788e-06,0.6506563478791842,7,0.497,0.0,conf_cone_r04_d12,"1,2,11,13,22,23,25,31"
1000,8,1e-08,dense,1.0623938783075516e-07,0.0023730382982993002,-7.332550183109765,13719.197777080819,998,1675.4387478136896,5.334659543502034e-10,1.589908299789604e-05,0.7605460064566705,7,0.509,0.0,conf_cone_r04_d12,"1,2,7,8,20,24,25,31"
1000,8,1e-08,dense,2.989402850253997e-08,0.0015916592367299968,-7.118080407123706,48331.97908099266,998,2448.427388042652,1.2410591285408973e-09,6.702067346635627e-06,0.9372470785737433,7,0.724,0.0,conf_cone_r04_d12,"0,2,3,10,15,20,26,27"
1000,8,1e-08,dense,1.3354937150420536e-07,0.001397570985844648,-7.063773422898277,13657.485001355079,998,2164.8670742448985,2.2270128569444292e-09,8.690879273624052e-06,0.5913863401379769,7,0.51,0.0,conf_cone_r04_d12,"0,2,4,6,13,19,23,24"
1000,8,1e-08,dense,6.029968760936116e-08,0.001655192617969414,-7.098737617084069,29862.769899536754,998,1921.66868262797,-3.435082140945684e-09,6.116375481474919e-06,0.4388472876097346,7,0.58,0.0,conf_cone_r04_d12,"5,7,8,9,12,14,17,26"
1000,8,1e-08,dense,3.1849544351942267e-08,0.0030087261710450264,-7.883266615378228,80226.44430831907,998,1416.7966053653336,2.6147461905013143e-12,7.092929022190822e-06,0.6847334232703148,7,0.659,0.0,conf_cone_r04_d12,"15,16,19,20,22,24,27,28"
1000,8,1e-08,dense,8.54123795746805e-08,0.0029913935689829894,-7.3326174264226305,23614.20200214172,998,1414.734775459111,-1.1041496528872442e-10,4.04093083407523e-06,0.5630216900678819,7,0.501,0.0,conf_cone_r04_d12,"1,6,13,15,20,22,25,30"
1000,8,1e-08,dense,7.163970170459388e-07,0.0015742036175417269,-7.154557774795181,4333.819473777727,997,2288.8692999289797,3.8599535668719776e-10,1.7836851652516843e-05,0.9000663161666645,7,0.555,0.0,conf_cone_r04_d12,"10,13,14,16,19,20,21,25"
1000,8,1e-08,dense,7.570701550139074e-08,0.0014579864250123264,-7.10181844705471,23947.433264109393,998,2595.2107654660176,-5.321096442624248e-09,2.4444545300306025e-06,0.6589079253717797,7,0.517,0.0,conf_cone_r04_d12,"0,4,6,10,13,15,25,31"
1000,8,1e-08,dense,3.496191806250446e-08,0.0019473927383602838,-7.253816342080206,33248.37696717984,997,1939.400940391069,-1.4852851616663271e-09,2.936817430132017e-06,0.7456177331347249,7,0.59,0.0,conf_cone_r04_d12,"7,11,12,13,16,20,21,25"
1000,8,1e-08,dense,2.3586148103680126e-08,0.0018564676355798631,-7.295119278540482,52897.10781467306,998,2218.842266877404,-2.3306720815061713e-09,5.001786509584152e-06,0.8863227728647829,7,0.713,0.0,conf_cone_r04_d12,"7,11,13,15,21,25,29,30"
1000,8,1e-08,dense,2.593779193803945e-08,0.001479066114611931,-7.1249308557418445,47465.56643345731,998,2495.407003155776,1.4900009530778401e-09,2.861008732537122e-06,0.8180483067620863,7,0.564,0.0,conf_cone_r04_d12,"5,8,12,21,22,25,26,27"
1000,8,1e-08,dense,1.043243809731253e-07,0.0015313005512808135,-7.098089674678105,15993.146021484896,998,2013.178640262882,3.227116309255572e-10,1.6162630530106946e-06,0.5919495205029262,7,0.511,0.0,conf_cone_r04_d12,"1,2,5,8,19,22,23,25"
1000,8,1e-08,dense,1.6065857541309855e-08,0.0016756152208783311,-7.2276707760037295,70595.52782396237,998,2369.180118730029,5.399191146659839e-10,1.4161591704049189e-05,0.7811699231361895,7,0.57,0.0,conf_cone_r04_d12,"7,8,12,13,16,19,23,31"
1000,8,1e-08,dense,8.368118674542675e-08,0.002938187234239888,-7.811159327033409,31454.488309939145,998,1182.5095294120315,8.765190178340883e-10,4.523525173686891e-06,0.38287226632555765,7,0.509,0.0,conf_cone_r04_d12,"1,9,16,20,22,24,27,31"
1000,8,1e-08,dense,6.659364746020111e-08,0.0015537707704892363,-7.153931829796021,25494.912291632514,998,2704.29474408862,-2.0144908539875648e-09,3.455717362155595e-06,1.4228705147894507,7,0.517,0.0,conf_cone_r04_d12,"4,5,8,12,18,22,23,31"
1000,8,1e-08,dense,1.4142661122330425e-07,0.0015017594950224964,-7.121391942307407,15652.257823262747,998,2126.3052178329403,5.399878095715905e-09,4.7821444899716224e-06,0.6850978421087377,7,0.506,0.0,conf_cone_r04_d12,"2,4,5,9,14,16,18,28"
1000,8,1e-08,dense,3.191303150130057e-08,0.0023648038264900313,-7.183737077906128,41491.9255063364,998,2024.7293387836144,-9.935430248452064e-10,3.085803530760075e-06,0.660396212877435,7,0.568,0.0,conf_cone_r04_d12,"0,14,17,22,23,28,30,31"
1000,8,1e-08,dense,5.017017048395909e-08,0.002077728017343188,-7.310737207053156,28171.519153048055,998,1484.9194911374907,4.161395573112076e-09,9.262647494485668e-06,0.8829478878001213,7,0.485,0.0,conf_cone_r04_d12,"1,6,7,8,9,26,27,28"
1000,8,1e-08,dense,1.1444718588183815e-07,0.0014289950952757987,-7.110744665951761,18259.902467908654,998,2384.227557706331,7.219990887269062e-09,4.808680599809728e-06,0.9104996118430235,7,0.499,0.0,conf_cone_r04_d12,"4,5,7,8,9,17,18,31"
1000,8,1e-08,dense,3.304975567567557e-08,0.0014084476753987419,-7.062000314574668,35377.646070280585,998,2723.909720122332,7.82284501123581e-10,2.0845589185844425e-05,0.8359637284224454,7,0.524,0.0,conf_cone_r04_d12,"0,2,5,6,9,20,26,31"
1000,8,1e-08,dense,3.3641702033326904e-08,0.0019168471560076896,-7.191220665619615,43548.007449329576,998,2106.307551450396,6.184853036956644e-10,5.3053393492053515e-06,0.8344724384665465,7,0.548,0.0,conf_cone_r04_d12,"5,7,9,15,16,19,23,28"
1000,8,1e-08,dense,1.0210715818175599e-07,0.002076696092093535,-7.278466566869076,17378.96577048501,998,1672.7501095202454,5.929384098650837e-10,1.563093336065316e-05,0.5322468577415521,7,0.504,0.0,conf_cone_r04_d12,"4,6,8,12,15,16,25,26"
1000,8,1e-08,dense,1.021013542974846e-07,0.002474820264905683,-7.321375776942749,15753.196010367215,998,1546.1124257622873,-1.0283180723032128e-09,5.295122815695574e-06,0.6416821931978652,7,0.503,0.0,conf_cone_r04_d12,"4,7,8,12,16,23,24,25"
1000,8,1e-08,dense,4.5776367638215106e-08,0.0032479854246185796,-7.695531829792551,38499.59436647922,998,1363.8926469799862,2.764660710729746e-10,5.779758852352004e-06,0.5825731030644584,7,0.566,0.0,conf_cone_r04_d12,"3,12,14,17,23,27,30,31"
1000,8,1e-08,dense,6.876457034291836e-08,0.0018717874469482388,-7.273777806382387,25414.99637745351,998,2203.6302223618322,1.3967004203135707e-09,7.221476677237171e-06,0.8171752797331998,7,0.535,0.0,conf_cone_r04_d12,"2,3,4,7,13,20,23,31"
1000,3,1e-08,dense,1.5360289951151077e-05,0.002649182589955061,-7.153367377386646,1534.7860053157492,997,574.4623302890755,-1.9648168601653564e-11,1.0611206891176038e-05,0.16031811726022932,4,0.22,0.0,conf_cube_axis,"3,20,29"
1000,3,1e-08,dense,4.859414753457861e-07,0.005183647712941478,-5.4623897802658155,11000.962822906697,201,283.5646112837242,-9.877987013821351e-12,6.416918110031474e-08,0.2811532533643819,4,0.204,0.0,conf_cube_axis,"7,20,25"
1000,3,1e-08,dense,2.0115284877852075e-08,0.0024251719486945433,-7.1094521908217345,51281.2591604231,996,308.75577553690493,-2.387065633335642e-10,4.095701900072735e-09,0.1605459982442916,2,0.218,0.0,conf_cube_axis,"1,2,18"
1000,3,1e-08,dense,3.4089116223433766e-07,0.001777435212794725,-6.927932828192886,3972.7517876574198,997,718.7599602620751,-1.51049080949403e-11,1.2830685121028716e-05,0.19592721496570537,2,0.2,0.0,conf_cube_axis,"1,3,8"
1000,3,1e-08,dense,1.1223758031655216e-05,0.00394192766366149,-7.71397440375494,3257.675843154828,997,566.1904015923269,-2.3013341082603487e-11,4.644414557822842e-06,0.5208633627513686,4,1.0,0.0,conf_cube_axis,"19,29,31"
1000,3,1e-08,dense,0.0007696849519126187,0.0016878841472390033,-6.911725738223785,1013.7054869276284,995,966.3157033584637,-1.16874498843487e-09,1.6155569236304253e-09,0.34024556694480557,3,0.204,0.0,conf_cube_axis,"5,8,12"
1000,3,1e-08,dense,0.0006548961945716192,0.002498677505820203,-7.075128938832727,1310.2162965971133,995,347.09542513196504,-3.832276206781103e-08,2.3328373356560297e-09,0.1277167511519458,2,0.19,0.0,conf_cube_axis,"3,9,17"
1000,3,1e-08,dense,2.6361351640024384e-08,0.004955261143091995,-5.483925359657404,183269.2311540916,208,308.5802815183434,-2.3011370586800695e-11,6.924561934378965e-08,0.2421615841731589,4,0.211,0.0,conf_cube_axis,"7,22,25"
1000,3,1e-08,dense,2.4068592243831902e-05,0.0021168301143691766,-6.964029232069586,1138.9127673342443,997,854.1335698122368,-2.6589944106652188e-12,1.59892526965158e-05,0.23513411094724948,4,1.0,0.0,conf_cube_axis,"13,18,24"
1000,3,1e-08,dense,9.908733705381357e-06,0.002658241420169592,-7.192908887852105,1663.6173040230149,997,523.6207297130982,2.0764256081659395e-15,5.016697981705756e-06,0.22688066034477122,4,0.229,0.0,conf_cube_axis,"6,21,22"
1000,3,1e-08,dense,9.725161169780808e-07,0.0017653285703018802,-6.926078705671215,2056.7888490461787,996,899.4032404124608,-4.203824350153339e-12,2.8168135902854617e-09,0.5612359469030774,5,1.0,0.0,conf_cube_axis,"3,8,31"
1000,3,1e-08,dense,2.1453685555045644e-05,0.005011001482237734,-9.66010718661301,37215.9830167833,996,266.9320375141555,-1.9695220648238006e-12,1.463087031477964e-06,0.15701649556554786,2,0.198,0.0,conf_cube_axis,"1,19,25"
1000,3,1e-08,dense,7.684826429090887e-05,0.003146497861144748,-7.262108459718355,1723.5876306155928,997,652.0642497770791,-7.650294444191291e-13,7.83981310662677e-06,0.8065614024411867,4,1.0,0.0,conf_cube_axis,"18,26,28"
1000,3,1e-08,dense,4.286621699725316e-08,0.0016326773480987824,-6.922404632418554,24766.792189424094,997,568.5654369059398,-6.512292680760171e-10,3.875405647486594e-08,0.33137373960550676,4,0.22,0.0,conf_cube_axis,"6,7,8"
1000,3,1e-08,dense,1.1149752402039044e-08,0.00154303947849127,-6.916268541324753,91046.14021107652,996,720.8071792789083,-1.2959417324507379e-09,2.5859518120144968e-09,0.39434085412784264,3,0.225,0.0,conf_cube_axis,"3,5,17"
1000,3,1e-08,dense,1.4525169146856002e-08,0.0037432963410451913,-7.545342285182815,71538.40456269722,997,422.6002573854371,-6.15692074312848e-11,8.18581458669783e-06,0.13758169201130122,2,0.196,0.0,conf_cube_axis,"11,17,29"
1000,3,1e-08,dense,6.589966836286319e-08,0.002701706060017576,-7.152453806484142,16689.289304856236,996,532.3148748869247,-3.6004062081524833e-09,1.993109294418722e-09,0.4828348756876661,3,0.99,0.0,conf_cube_axis,"4,16,29"
1000,3,1e-08,dense,8.395328388555118e-07,0.002039573065560021,-6.927185293378307,2221.730941704309,996,785.7921001741852,-2.4578259622743194e-10,1.459595623884709e-09,0.5734229184588255,5,1.0,0.0,conf_cube_axis,"2,8,26"
1000,3,1e-08,dense,1.2821297831854243e-06,0.0031491485584857607,-7.292006069195672,2561.4875206303163,996,607.6217547317626,-1.6464995675601694e-10,1.5877405883176508e-09,0.6421588647723591,5,1.0,0.0,conf_cube_axis,"19,21,28"
1000,3,1e-08,dense,6.220423937542022e-05,0.001984406389020687,-7.005466612396819,1193.2070889729775,997,650.699762433954,-5.40539556994711e-12,7.032979604140904e-06,0.24121623417464466,2,0.217,0.0,conf_cube_axis,"5,12,28"
1000,3,1e-08,dense,1.9820940348617357e-07,0.001934731707332574,-6.996001725614058,6355.816687745631,997,745.6730519310777,-1.0852882335226622e-09,1.1604339732595894e-08,0.4828363411022702,4,0.214,0.0,conf_cube_axis,"8,20,23"
1000,3,1e-08,dense,1.2119425502372549e-05,0.004613000877459516,-8.230996110073884,6144.918012792087,996,410.7454713811717,-1.2478485032066021e-11,1.1229817730699402e-09,0.3724242403565698,3,0.196,0.0,conf_cube_axis,"17,24,27"
1000,3,1e-08,dense,3.045794768138148e-06,0.004274437689475382,-7.9418285047128,4546.395400455282,996,284.86139318934994,-7.014398805739139e-11,2.5253310615383856e-08,0.2402142182469582,3,0.2,0.0,conf_cube_axis,"7,12,24"
1000,3,1e-08,dense,3.994448928156019e-06,0.001762531865026761,-6.937447409365271,1298.9793740810192,996,544.4079314767691,-1.866793714745303e-08,3.9007528950016076e-08,0.4066116138313471,2,0.195,0.0,conf_cube_axis,"7,9,13"
1000,3,1e-08,dense,9.820300413317338e-06,0.0015284216753108698,-6.912288209181607,1105.0838259162206,997,1025.1919947244444,-6.322604387247863e-12,1.0690507847824313e-05,0.2537799224905344,2,0.205,0.0,conf_cube_axis,"0,12,16"
1000,3,1e-08,dense,3.6344658187441138e-06,0.004697491476445495,-10.940799760695764,208270.66805980683,996,347.5936856045252,-2.5016864936842535e-11,2.0281721223300546e-08,0.2633374236615628,3,0.216,0.0,conf_cube_axis,"14,17,28"
1000,3,1e-08,dense,7.639716701192216e-07,0.002567646870870771,-7.131606967461114,2730.6821734735513,996,454.9841508771652,-8.286874612243984e-10,2.4690418829835214e-09,0.18014609334409581,3,0.992,0.0,conf_cube_axis,"3,4,31"
1000,3,1e-08,dense,9.6046242278082e-07,0.004657699280352881,-11.933743173328303,798533.2249747631,995,304.6025117458237,-2.85101326462158e-10,1.3799423370140695e-09,0.1719769676635164,3,0.218,0.0,conf_cube_axis,"6,17,27"
1000,3,1e-08,dense,6.5198046946977935e-06,0.004865621728135276,-8.570394039642743,9427.486099900018,997,353.5850601664727,-7.05451724089049e-12,4.146623841659061e-06,0.3750272672270329,4,0.2,0.0,conf_cube_axis,"19,20,23"
1000,3,1e-08,dense,0.0005412960874295016,0.002850245192116038,-7.184942834669926,1541.8375955392114,995,512.0158941183215,-2.6754117385312994e-07,1.3093111613240863e-09,0.24643903649701196,2,0.198,0.0,conf_cube_axis,"15,17,21"
1000,5,1e-08,dense,0.0007912319629277338,0.001845193088120146,-6.970370930410508,1117.1537738233399,996,1192.61497193193,-1.8082501514241435e-09,1.7280704154533058e-09,0.372336884376044,2,0.202,0.0,conf_cube_axis,"0,2,17,23,31"
1000,5,1e-08,dense,2.2290480766052282e-05,0.003337239808585088,-7.448285598131168,2290.97911531681,997,712.2051395028839,-1.6245050297280823e-12,8.874764727669881e-06,0.4201747472057693,4,0.229,0.0,conf_cube_axis,"2,7,18,23,31"
1000,5,1e-08,dense,1.7151864304779604e-05,0.003207845426448779,-7.28234871508424,1807.3789009032155,997,748.3556425438474,-3.152652440380592e-12,6.5040911085853705e-06,0.23249214445389826,2,0.193,0.0,conf_cube_axis,"1,12,16,26,28"
1000,5,1e-08,dense,8.981319885404698e-07,0.0026349901080772228,-7.208440933060726,2774.9121004730637,997,1014.3618262997859,-7.646958538899713e-10,2.3139361349386098e-08,0.4418211056137221,4,0.243,0.0,conf_cube_axis,"11,13,20,25,27"
1000,5,1e-08,dense,8.340181595026105e-06,0.003997908292288831,-7.974088030082297,4661.911433962575,997,560.6402407461705,-1.940667369169655e-11,3.137652286247509e-06,0.2143552906698308,2,0.217,0.0,conf_cube_axis,"6,7,17,20,29"
1000,5,1e-08,dense,7.835769246915634e-05,0.002997982608102619,-7.139724409760731,1433.1235665294048,997,623.7478351824907,-8.987283243522305e-13,8.827886187689539e-06,0.3757873694406364,2,0.162,0.0,conf_cube_axis,"3,7,9,19,26"
1000,5,1e-08,dense,1.400345638632683e-06,0.0026215968190674826,-7.102574271931269,2068.7392808232444,996,1009.4026300814169,-2.5658099478825887e-10,1.7910217423228605e-09,0.5770771607056883,5,1.0,0.0,conf_cube_axis,"5,15,19,24,29"
1000,5,1e-08,dense,1.3083645013337478e-08,0.002203214629512316,-7.024528873534085,77777.24785412093,998,1279.236736588686,1.2271966717028324e-11,8.064160933915746e-06,0.5714780104609822,4,1.0,0.0,conf_cube_axis,"0,11,27,28,31"
1000,5,1e-08,dense,1.096232642604288e-06,0.0026748283791017146,-7.137814376103105,2376.6709036772913,997,961.6295422843058,7.886566060764817e-11,2.3449498006674928e-08,0.5098636403065613,4,0.208,0.0,conf_cube_axis,"8,14,20,23,27"
1000,5,1e-08,dense,1.4160700566049843e-06,0.0025714295501892024,-7.138286652666625,2143.398426486465,996,760.1654290589693,7.449731672427039e-11,3.657725014070107e-09,0.36065168397352493,5,1.0,0.0,conf_cube_axis,"3,6,15,16,27"
