P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
500,3,1e-08,dense,8.875770809647809e-08,0.0031010133678875413,-6.292952464517691,23742.880845305845,497,611.7686145062232,-5.030774895913486e-10,1.8811699485162982e-08,0.49281530456013767,4,0.204,0.0,4.39936022961041e-06,-6.282518214278589,1028.1644193775749,1.0,cube,"0,7,8",cap500_cut1e-8
500,3,1e-08,dense,1.4574679332980832e-06,0.00990452776746101,-11.622444592704271,543424.090572448,495,148.69178507851532,-3.208884346232186e-11,7.021612513114471e-10,0.4657122893014635,3,0.212,0.0,1.4536496899010053e-06,-11.602646222661843,541885.865834719,0.998,cube,"4,22,25",cap500_cut1e-8
500,3,1e-08,dense,0.00013281727948829026,0.003902529157413021,-6.280388698086274,570.8793685837898,497,294.3284011572952,-1.7343619323663828e-11,8.8241926109458e-06,0.36477115264287935,4,0.184,0.0,0.0005291278258881061,-6.282279321386916,561.501816064026,1.0,cube,"13,14,15",cap500_cut1e-8
500,3,1e-08,dense,2.702753330813915e-07,0.01162575354560103,-8.090751529142466,13029.686399183882,497,173.08487698375208,-3.467347434202862e-11,3.333509687008029e-08,0.6621013828834454,4,0.18,0.0,0.00015021557477173835,-8.0634901217218,5488.676129529751,1.0,cube,"22,23,27",cap500_cut1e-8
500,3,1e-08,dense,0.0003402478187877946,0.009359452921547913,-7.367428605890834,2408.737318510395,496,169.6541112536407,-4.022752279576229e-13,3.3286692613675257e-06,0.5062885822897957,4,0.192,0.0,0.0003393803088429121,-7.365265987698885,2405.6993788791583,1.0,cube,"7,24,25",cap500_cut1e-8
500,3,1e-08,dense,0.001782758438267279,0.003991871885877052,-6.2269859729708,514.9283455104747,496,359.2058517116385,-1.4176365326112598e-09,1.9817428550479023e-09,0.5230958623587165,3,0.994,0.0,0.0014398268620909596,-6.233518396481285,517.7971644069711,1.0,cube,"4,13,18",cap500_cut1e-8
500,3,1e-08,dense,0.0013937860615179938,0.004604137581525121,-6.340513306942623,618.33576515468,495,378.5566947914974,-8.07565813494311e-10,1.8249873471190663e-09,0.5780111399220715,4,0.206,0.0,0.0013901631459189811,-6.346279950042117,620.3791391340684,1.0,cube,"13,24,25",cap500_cut1e-8
500,3,1e-08,dense,0.0016248602984808836,0.0034168615054432196,-6.259823299812467,544.78415045813,496,300.1849019311201,-2.926793925373423e-13,8.61987869977126e-10,0.37444344226721876,2,0.22,0.0,0.001247376000155288,-6.266445643076684,547.8843176158434,1.0,cube,"5,14,17",cap500_cut1e-8
500,3,1e-08,dense,9.428361686610998e-06,0.0035219969821954277,-6.2190613934610095,709.848018586863,497,295.5540121321952,-2.2766255719443137e-13,1.3228752870032192e-05,0.20768216814386806,2,0.188,0.0,0.0016742434289240779,-6.215653227961007,500.99130242205376,1.0,cube,"1,5,10",cap500_cut1e-8
500,3,1e-08,dense,0.000617418389928658,0.007727933258597442,-6.88795153161701,1320.108514740292,496,176.60198182622028,-1.7585073942809436e-10,4.684680682757349e-06,0.09386828523282098,4,0.208,0.0,0.0005195896371703073,-6.892396483787212,1323.833906800994,1.0,cube,"10,14,25",cap500_cut1e-8
500,5,1e-08,dense,3.863407064413034e-05,0.007960275314173345,-6.963987379929444,1495.455536385619,497,383.390168138824,2.3039387492176353e-13,3.38401813949453e-06,0.9768768444805906,4,0.206,0.0,0.000561521677967626,-6.957904064347536,1445.9137795425395,1.0,cube,"16,19,20,25,30",cap500_cut1e-8
500,5,1e-08,dense,3.538798072720822e-05,0.0034623937407028712,-6.2476420269239545,581.9665555020757,497,750.1035394492867,1.8190063849307418e-12,1.289452094656328e-05,0.9094045095957215,4,1.0,0.0,0.0017208483558462532,-6.245403974415366,528.4212356063274,1.0,cube,"0,10,18,24,29",cap500_cut1e-8
500,5,1e-08,dense,0.00010953068601160945,0.009351497238279168,-7.495289989756358,2873.991798980463,497,275.983684175347,2.9379972176443754e-12,4.216275663686386e-06,0.23703174248232356,2,0.192,0.0,0.0002821355860741533,-7.491201346262243,2857.9626187006293,1.0,cube,"11,15,17,23,27",cap500_cut1e-8
500,5,1e-08,dense,1.8807633980628804e-08,0.003804235455717312,-6.315597931115248,107360.07265666974,498,626.1885583598124,-6.916305166836919e-12,6.9580987717723545e-06,0.757905001145663,2,0.212,0.0,0.0014920921494665487,-6.291920247544659,570.8719150384309,1.0,cube,"0,1,19,29,30",cap500_cut1e-8
500,5,1e-08,dense,0.0007162829645098313,0.006860043891141989,-6.75562277831814,1123.903728481769,495,305.62251625439046,-1.1534883595987744e-09,1.3884063306231281e-09,0.23085697102389444,2,0.212,0.0,0.0007143791483275355,-6.75786759598702,1123.8893840132923,1.0,cube,"9,15,16,17,19",cap500_cut1e-8
500,5,1e-08,dense,7.314574318259987e-07,0.003210751066079652,-6.259373297217531,3322.4773711993143,497,748.3117575989129,-8.044462978041092e-10,1.614091502672645e-09,0.8100642862782432,4,0.19,0.0,3.566958528317595e-05,-6.250490779570517,581.3563298206536,1.0,cube,"0,18,19,21,25",cap500_cut1e-8
