scene,N,subset_id,subset_str,I_O,I_A
conf_cone_r04_d12,3,1259,"2,21,30",-6.591330141836518,-6.591199236118693
conf_cone_r04_d12,3,1260,"2,21,31",-6.66001503436128,-6.660628613604584
conf_cone_r04_d12,3,1261,"2,22,23",-6.730166039111585,-6.730652241576907
conf_cone_r04_d12,3,1262,"2,22,24",-6.675244520909706,-6.675787420954994
conf_cone_r04_d12,3,1263,"2,22,25",-6.782896216324684,-6.782526424171824
conf_cone_r04_d12,3,1264,"2,22,26",-6.638289239781604,-6.638671104915122
conf_cone_r04_d12,3,1265,"2,22,27",-6.726091075710115,-6.726124027403375
conf_cone_r04_d12,3,1266,"2,22,28",-6.814372486433803,-6.814713050750384
conf_cone_r04_d12,3,1267,"2,22,29",-6.692142431777817,-6.692841528974383
conf_cone_r04_d12,3,1268,"2,22,30",-6.753823992451747,-6.753403339939594
conf_cone_r04_d12,3,1269,"2,22,31",-6.753647433748532,-6.7542773332269235
conf_cone_r04_d12,3,1270,"2,23,24",-6.749064134803214,-6.749977077780013
conf_cone_r04_d12,3,1271,"2,23,25",-6.776261551060096,-6.776416146535143
conf_cone_r04_d12,3,1272,"2,23,26",-6.710278168248162,-6.710793360642522
conf_cone_r04_d12,3,1273,"2,23,27",-6.775947106403566,-6.77655992225186
conf_cone_r04_d12,3,1274,"2,23,28",-6.831289205558882,-6.808590056984069
conf_cone_r04_d12,3,1275,"2,23,29",-6.761727457602048,-6.762488975833911
conf_cone_r04_d12,3,1276,"2,23,30",-6.7732976302106005,-6.773328852393155
conf_cone_r04_d12,3,1277,"2,23,31",-6.808136042658723,-6.808864388365562
conf_cone_r04_d12,3,1278,"2,24,25",-6.742713213325049,-6.743251110209779
conf_cone_r04_d12,3,1279,"2,24,26",-6.667747912713739,-6.668352373300715
conf_cone_r04_d12,3,1280,"2,24,27",-6.70728610475545,-6.708075285091733
conf_cone_r04_d12,3,1281,"2,24,28",-6.809547683401713,-6.81044843115755
conf_cone_r04_d12,3,1282,"2,24,29",-6.721717216065469,-6.722721812314264
conf_cone_r04_d12,3,1283,"2,24,30",-6.740191832209922,-6.740477083897398
conf_cone_r04_d12,3,1284,"2,24,31",-6.772732208593209,-6.773761305448836
conf_cone_r04_d12,3,1285,"2,25,26",-6.671573528723758,-6.671604348480081
conf_cone_r04_d12,3,1286,"2,25,27",-6.809655779396789,-6.8097406881462215
conf_cone_r04_d12,3,1287,"2,25,28",-6.873888005983162,-6.874127269048558
conf_cone_r04_d12,3,1288,"2,25,29",-6.740557863295202,-6.740922045063171
conf_cone_r04_d12,3,1289,"2,25,30",-6.855464109340748,-6.855239468487048
conf_cone_r04_d12,3,1290,"2,25,31",-6.797007027949995,-6.7972956937525115
conf_cone_r04_d12,3,1291,"2,26,27",-6.6801069983001815,-6.680444768770658
conf_cone_r04_d12,3,1292,"2,26,28",-6.723398346375776,-6.723909890430348
conf_cone_r04_d12,3,1293,"2,26,29",-6.694457988894591,-6.694955458552055
conf_cone_r04_d12,3,1294,"2,26,30",-6.669739468937945,-6.669612013896162
conf_cone_r04_d12,3,1295,"2,26,31",-6.726902989666779,-6.727503964279685
conf_cone_r04_d12,3,1296,"2,27,28",-6.86666998374451,-6.8672966480101945
conf_cone_r04_d12,3,1297,"2,27,29",-6.7170220960102975,-6.7177216587877435
conf_cone_r04_d12,3,1298,"2,27,30",-6.804694526687137,-6.8046128249259885
conf_cone_r04_d12,3,1299,"2,27,31",-6.77635452873833,-6.777029802503119
conf_cone_r04_d12,3,1300,"2,28,29",-6.800270905886204,-6.801149358912369
conf_cone_r04_d12,3,1301,"2,28,30",-6.869725639945502,-6.869730435122306
conf_cone_r04_d12,3,1302,"2,28,31",-6.849195738703978,-6.850062106867188
conf_cone_r04_d12,3,1303,"2,29,30",-6.738265777473364,-6.7384602930134685
conf_cone_r04_d12,3,1304,"2,29,31",-6.783685068977192,-6.784625952486896
conf_cone_r04_d12,3,1305,"2,30,31",-6.79428091848156,-6.794434447316294
conf_cone_r04_d12,3,1306,"3,4,5",-6.3624789144533045,-6.362857599506775
conf_cone_r04_d12,3,1307,"3,4,6",-6.517954523650929,-6.517568082583961
conf_cone_r04_d12,3,1308,"3,4,7",-6.765241513509906,-6.765437341476074
conf_cone_r04_d12,3,1309,"3,4,8",-6.419423922262109,-6.41961113439592
conf_cone_r04_d12,3,1310,"3,4,9",-6.542042048317431,-6.54184490504488
conf_cone_r04_d12,3,1311,"3,4,10",-6.485562810063329,-6.485763521230322
conf_cone_r04_d12,3,1312,"3,4,11",-6.591888020761289,-6.592298281744788
conf_cone_r04_d12,3,1313,"3,4,12",-6.752134579814937,-6.752072927489801
conf_cone_r04_d12,3,1314,"3,4,13",-6.445545200422066,-6.445754438633108
conf_cone_r04_d12,3,1315,"3,4,14",-6.576030161083424,-6.575626311794483
conf_cone_r04_d12,3,1316,"3,4,15",-6.826365214333816,-6.82655885860598
conf_cone_r04_d12,3,1317,"3,4,16",-6.617685403246432,-6.617832353955532
conf_cone_r04_d12,3,1318,"3,4,17",-6.697457121183734,-6.696936842958533
conf_cone_r04_d12,3,1319,"3,4,18",-6.576619401313265,-6.576805085156469
conf_cone_r04_d12,3,1320,"3,4,19",-6.661333881249119,-6.66149859878376
conf_cone_r04_d12,3,1321,"3,4,20",-6.898152149569765,-6.898282213336686
conf_cone_r04_d12,3,1322,"3,4,21",-6.616991294345366,-6.616959870113006
conf_cone_r04_d12,3,1323,"3,4,22",-6.6893790631063625,-6.6889447923816
conf_cone_r04_d12,3,1324,"3,4,23",-6.832791854598332,-6.832994010029145
conf_cone_r04_d12,3,1325,"3,4,24",-6.745234781687543,-6.745671126686501
conf_cone_r04_d12,3,1326,"3,4,25",-6.866286653824247,-6.86606491164763
conf_cone_r04_d12,3,1327,"3,4,26",-6.7146051574738514,-6.7145168696870625
conf_cone_r04_d12,3,1328,"3,4,27",-6.762857819138166,-6.762687012185883
conf_cone_r04_d12,3,1329,"3,4,28",-6.9527281856121315,-6.953005494744468
conf_cone_r04_d12,3,1330,"3,4,29",-6.791662532640306,-6.792164274606503
conf_cone_r04_d12,3,1331,"3,4,30",-6.848703233101684,-6.848239907112712
conf_cone_r04_d12,3,1332,"3,4,31",-6.872844106998521,-6.873377988018331
conf_cone_r04_d12,3,1333,"3,5,6",-6.374330426636643,-6.3749512190153705
conf_cone_r04_d12,3,1334,"3,5,7",-6.365573227960122,-6.366335716613397
conf_cone_r04_d12,3,1335,"3,5,8",-6.406015040503123,-6.406518628523989
conf_cone_r04_d12,3,1336,"3,5,9",-6.36299231238374,-6.363459457442023
conf_cone_r04_d12,3,1337,"3,5,10",-6.381225160166698,-6.381859985883028
conf_cone_r04_d12,3,1338,"3,5,11",-6.3706257558075405,-6.371403339607113
conf_cone_r04_d12,3,1339,"3,5,12",-6.342283952757118,-6.342921343112001
conf_cone_r04_d12,3,1340,"3,5,13",-6.408182571852103,-6.40878358927373
conf_cone_r04_d12,3,1341,"3,5,14",-6.3729686618731245,-6.373446141577083
conf_cone_r04_d12,3,1342,"3,5,15",-6.392771994625107,-6.393514564282482
conf_cone_r04_d12,3,1343,"3,5,16",-6.391728399997673,-6.392486277886809
conf_cone_r04_d12,3,1344,"3,5,17",-6.354931389448219,-6.355377565523178
conf_cone_r04_d12,3,1345,"3,5,18",-6.4014600193640625,-6.402096649405613
conf_cone_r04_d12,3,1346,"3,5,19",-6.355853105947908,-6.356577160769398
conf_cone_r04_d12,3,1347,"3,5,20",-6.35089709929097,-6.351620975716789
conf_cone_r04_d12,3,1348,"3,5,21",-6.406067227672822,-6.406713595414732
conf_cone_r04_d12,3,1349,"3,5,22",-6.359638943077921,-6.36009516366677
conf_cone_r04_d12,3,1350,"3,5,23",-6.393433179384099,-6.394172690816786
conf_cone_r04_d12,3,1351,"3,5,24",-6.367542159771765,-6.368383282108282
conf_cone_r04_d12,3,1352,"3,5,25",-6.36381839463488,-6.3640222212441575
conf_cone_r04_d12,3,1353,"3,5,26",-6.408665777554146,-6.409328977284103
conf_cone_r04_d12,3,1354,"3,5,27",-6.343949899921782,-6.344530985240896
conf_cone_r04_d12,3,1355,"3,5,28",-6.373789254867884,-6.374550234737199
conf_cone_r04_d12,3,1356,"3,5,29",-6.391384702916272,-6.392207911598666
conf_cone_r04_d12,3,1357,"3,5,30",-6.3393521125799435,-6.339440369196927
conf_cone_r04_d12,3,1358,"3,5,31",-6.4027891100862275,-6.403593253811281
conf_cone_r04_d12,3,1359,"3,6,7",-6.712662890337376,-6.713160358821876
conf_cone_r04_d12,3,1360,"3,6,8",-6.439879273618434,-6.440370209940803
conf_cone_r04_d12,3,1361,"3,6,9",-6.482014854774554,-6.482259808851316
conf_cone_r04_d12,3,1362,"3,6,10",-6.4744042602661365,-6.47482432162288
conf_cone_r04_d12,3,1363,"3,6,11",-6.5596125134137475,-6.5603802209795266
conf_cone_r04_d12,3,1364,"3,6,12",-6.670104905654472,-6.670446879746842
conf_cone_r04_d12,3,1365,"3,6,13",-6.451970355310129,-6.452422485753383
conf_cone_r04_d12,3,1366,"3,6,14",-6.527731807431074,-6.527809973952793
conf_cone_r04_d12,3,1367,"3,6,15",-6.800057704215784,-6.800273878757525
conf_cone_r04_d12,3,1368,"3,6,16",-6.613824399316191,-6.6142910211343
conf_cone_r04_d12,3,1369,"3,6,17",-6.648918749338313,-6.648855334520968
conf_cone_r04_d12,3,1370,"3,6,18",-6.567623877094711,-6.5679828881179585
conf_cone_r04_d12,3,1371,"3,6,19",-6.593726661842714,-6.594241062980588
conf_cone_r04_d12,3,1372,"3,6,20",-6.835031563270857,-6.8354497674407
conf_cone_r04_d12,3,1373,"3,6,21",-6.612999707295758,-6.613199387709985
conf_cone_r04_d12,3,1374,"3,6,22",-6.647482036248356,-6.647452742730174
conf_cone_r04_d12,3,1375,"3,6,23",-6.815842968516358,-6.816434608876947
conf_cone_r04_d12,3,1376,"3,6,24",-6.723507551867599,-6.7242713520503985
conf_cone_r04_d12,3,1377,"3,6,25",-6.813927989078893,-6.813866298619021
conf_cone_r04_d12,3,1378,"3,6,26",-6.703862803829118,-6.70401324091834
conf_cone_r04_d12,3,1379,"3,6,27",-6.714305779016353,-6.7144625480223405
conf_cone_r04_d12,3,1380,"3,6,28",-6.902785619036735,-6.9033391597767215
conf_cone_r04_d12,3,1381,"3,6,29",-6.778606154051209,-6.779457864158357
conf_cone_r04_d12,3,1382,"3,6,30",-6.798741994759594,-6.798343452308101
conf_cone_r04_d12,3,1383,"3,6,31",-6.858824649372885,-6.8598207341183075
conf_cone_r04_d12,3,1384,"3,7,8",-6.435811551751535,-6.436471387643486
conf_cone_r04_d12,3,1385,"3,7,9",-6.712885401259106,-6.713028631509499
conf_cone_r04_d12,3,1386,"3,7,10",-6.530744673432431,-6.53124810716628
conf_cone_r04_d12,3,1387,"3,7,11",-6.738058298150451,-6.738653445846496
conf_cone_r04_d12,3,1388,"3,7,12",-6.867509429298269,-6.867836411092017
conf_cone_r04_d12,3,1389,"3,7,13",-6.462988130192932,-6.463624917354581
conf_cone_r04_d12,3,1390,"3,7,14",-6.75581313235064,-6.755803051685179
conf_cone_r04_d12,3,1391,"3,7,15",-6.895799737022357,-6.896087850835321
conf_cone_r04_d12,3,1392,"3,7,16",-6.696212725488767,-6.696772389988265
conf_cone_r04_d12,3,1393,"3,7,17",-6.837813885547542,-6.837746798380879
conf_cone_r04_d12,3,1394,"3,7,18",-6.61506206733089,-6.615586927870083
conf_cone_r04_d12,3,1395,"3,7,19",-6.80155171705937,-6.802039926601957
conf_cone_r04_d12,3,1396,"3,7,20",-6.981737938532852,-6.982109312251695
conf_cone_r04_d12,3,1397,"3,7,21",-6.661322428654502,-6.637922540015189
conf_cone_r04_d12,3,1398,"3,7,22",-6.835615077439107,-6.835571326317197
conf_cone_r04_d12,3,1399,"3,7,23",-6.900351173895883,-6.900901542745174
conf_cone_r04_d12,3,1400,"3,7,24",-6.8331822196409915,-6.833808203287037
conf_cone_r04_d12,3,1401,"3,7,25",-6.977627849639499,-6.9777432066543446
conf_cone_r04_d12,3,1402,"3,7,26",-6.7624262383830995,-6.762625462949116
conf_cone_r04_d12,3,1403,"3,7,27",-6.897570559608206,-6.897684056773207
conf_cone_r04_d12,3,1404,"3,7,28",-7.013361158395506,-7.013835033712875
conf_cone_r04_d12,3,1405,"3,7,29",-6.842239139719206,-6.842912531896596
conf_cone_r04_d12,3,1406,"3,7,30",-6.962053612633155,-6.961757888862648
conf_cone_r04_d12,3,1407,"3,7,31",-6.913071152751154,-6.913725340370853
conf_cone_r04_d12,3,1408,"3,8,9",-6.415992369007416,-6.416335510210996
conf_cone_r04_d12,3,1409,"3,8,10",-6.43492534637712,-6.4354227306163265
conf_cone_r04_d12,3,1410,"3,8,11",-6.439595757968186,-6.440238893526983
conf_cone_r04_d12,3,1411,"3,8,12",-6.409274007261422,-6.409807065303299
conf_cone_r04_d12,3,1412,"3,8,13",-6.455649208764048,-6.456117734500487
conf_cone_r04_d12,3,1413,"3,8,14",-6.429031230818637,-6.429286700991118
conf_cone_r04_d12,3,1414,"3,8,15",-6.486182674932605,-6.486730700016702
conf_cone_r04_d12,3,1415,"3,8,16",-6.472778451174454,-6.473374518425832
conf_cone_r04_d12,3,1416,"3,8,17",-6.4167384833907235,-6.416966943074155
conf_cone_r04_d12,3,1417,"3,8,18",-6.477604117391797,-6.478050778208097
conf_cone_r04_d12,3,1418,"3,8,19",-6.42178968947958,-6.422385383999194
conf_cone_r04_d12,3,1419,"3,8,20",-6.439594535518352,-6.440217959244268
conf_cone_r04_d12,3,1420,"3,8,21",-6.489674674150174,-6.490082876156468
conf_cone_r04_d12,3,1421,"3,8,22",-6.420736737704559,-6.420961592861353
conf_cone_r04_d12,3,1422,"3,8,23",-6.500752160999033,-6.501266354433708
conf_cone_r04_d12,3,1423,"3,8,24",-6.451737381707723,-6.452485090666158
conf_cone_r04_d12,3,1424,"3,8,25",-6.4444063193476735,-6.444452706683862
conf_cone_r04_d12,3,1425,"3,8,26",-6.506191472376456,-6.5065924665014085
conf_cone_r04_d12,3,1426,"3,8,27",-6.416142383315875,-6.416503329694503
conf_cone_r04_d12,3,1427,"3,8,28",-6.481353832187236,-6.48202434595982
conf_cone_r04_d12,3,1428,"3,8,29",-6.491533546254598,-6.492286582498188
conf_cone_r04_d12,3,1429,"3,8,30",-6.419604824315506,-6.419543926171868
conf_cone_r04_d12,3,1430,"3,8,31",-6.5171651238086215,-6.517846552768886
conf_cone_r04_d12,3,1431,"3,9,10",-6.478379865507449,-6.478672129653106
conf_cone_r04_d12,3,1432,"3,9,11",-6.541114623935748,-6.541339565219127
conf_cone_r04_d12,3,1433,"3,9,12",-6.696998350655367,-6.696969261209684
conf_cone_r04_d12,3,1434,"3,9,13",-6.441259278414499,-6.441563081304502
conf_cone_r04_d12,3,1435,"3,9,14",-6.535708606783828,-6.535693989154541
conf_cone_r04_d12,3,1436,"3,9,15",-6.781338831011046,-6.7815781318773665
conf_cone_r04_d12,3,1437,"3,9,16",-6.583846387984219,-6.584193109433722
conf_cone_r04_d12,3,1438,"3,9,17",-6.663357807211643,-6.663289165292799
conf_cone_r04_d12,3,1439,"3,9,18",-6.5601639451085765,-6.560358382724545
conf_cone_r04_d12,3,1440,"3,9,19",-6.608762523315354,-6.60890436133846
conf_cone_r04_d12,3,1441,"3,9,20",-6.84661845793808,-6.846707227492002
conf_cone_r04_d12,3,1442,"3,9,21",-6.591722538886615,-6.591930746852541
conf_cone_r04_d12,3,1443,"3,9,22",-6.653457334951916,-6.653308418583362
conf_cone_r04_d12,3,1444,"3,9,23",-6.7923914618769485,-6.7926466336593565
conf_cone_r04_d12,3,1445,"3,9,24",-6.699505760885173,-6.699755167591157
conf_cone_r04_d12,3,1446,"3,9,25",-6.816729372010456,-6.816404583794004
conf_cone_r04_d12,3,1447,"3,9,26",-6.684181628045287,-6.6843488913906
conf_cone_r04_d12,3,1448,"3,9,27",-6.711703705270326,-6.71170218444172
conf_cone_r04_d12,3,1449,"3,9,28",-6.904168256102785,-6.904353722042528
conf_cone_r04_d12,3,1450,"3,9,29",-6.749745611704048,-6.75013212547392
conf_cone_r04_d12,3,1451,"3,9,30",-6.803496464631072,-6.803125535090161
conf_cone_r04_d12,3,1452,"3,9,31",-6.8301055845952865,-6.830464460060324
conf_cone_r04_d12,3,1453,"3,10,11",-6.48870212505075,-6.489330372079648
conf_cone_r04_d12,3,1454,"3,10,12",-6.49907428957327,-6.499443483764084
conf_cone_r04_d12,3,1455,"3,10,13",-6.453444572940094,-6.453891185550289
conf_cone_r04_d12,3,1456,"3,10,14",-6.493970014459655,-6.49420935446852
conf_cone_r04_d12,3,1457,"3,10,15",-6.582630937284238,-6.583136563963953
conf_cone_r04_d12,3,1458,"3,10,16",-6.536152997215995,-6.536732468477786
conf_cone_r04_d12,3,1459,"3,10,17",-6.503749148064904,-6.503943065187266
conf_cone_r04_d12,3,1460,"3,10,18",-6.525012785228023,-6.525456250530187
conf_cone_r04_d12,3,1461,"3,10,19",-6.495405668242592,-6.495939085146645
conf_cone_r04_d12,3,1462,"3,10,20",-6.546756798378335,-6.547239743474752
conf_cone_r04_d12,3,1463,"3,10,21",-6.553258399986213,-6.5536188379392115
conf_cone_r04_d12,3,1464,"3,10,22",-6.509293639559072,-6.509490114734245
conf_cone_r04_d12,3,1465,"3,10,23",-6.588292993044712,-6.588876853196067
conf_cone_r04_d12,3,1466,"3,10,24",-6.554090383580355,-6.55481721860035
conf_cone_r04_d12,3,1467,"3,10,25",-6.549080502948074,-6.549130259716596
conf_cone_r04_d12,3,1468,"3,10,26",-6.5690066669129985,-6.569476817212681
conf_cone_r04_d12,3,1469,"3,10,27",-6.510369062066847,-6.510796409095711
conf_cone_r04_d12,3,1470,"3,10,28",-6.588467785238552,-6.589047399437239
conf_cone_r04_d12,3,1471,"3,10,29",-6.592113355612771,-6.592831250963841
conf_cone_r04_d12,3,1472,"3,10,30",-6.549174545287966,-6.548988978285693
conf_cone_r04_d12,3,1473,"3,10,31",-6.60459292732133,-6.6053145093191485
conf_cone_r04_d12,3,1474,"3,11,12",-6.709974451713207,-6.710378478081891
conf_cone_r04_d12,3,1475,"3,11,13",-6.454952252366326,-6.45560854912491
conf_cone_r04_d12,3,1476,"3,11,14",-6.58816739349148,-6.588277722155033
conf_cone_r04_d12,3,1477,"3,11,15",-6.841283016524522,-6.842164617005021
conf_cone_r04_d12,3,1478,"3,11,16",-6.64199623149637,-6.642592921838645
conf_cone_r04_d12,3,1479,"3,11,17",-6.67621509448407,-6.676160626971696
conf_cone_r04_d12,3,1480,"3,11,18",-6.5789275096181825,-6.579583063298629
conf_cone_r04_d12,3,1481,"3,11,19",-6.666595321282511,-6.667366631469603
conf_cone_r04_d12,3,1482,"3,11,20",-6.86139348545005,-6.861962885373694
conf_cone_r04_d12,3,1483,"3,11,21",-6.628367460867777,-6.628738304929802
conf_cone_r04_d12,3,1484,"3,11,22",-6.680843190225742,-6.680832308257293
conf_cone_r04_d12,3,1485,"3,11,23",-6.8543111527743354,-6.855130995143103
conf_cone_r04_d12,3,1486,"3,11,24",-6.762699049680639,-6.763724466268996
conf_cone_r04_d12,3,1487,"3,11,25",-6.821237199649132,-6.821309246260184
conf_cone_r04_d12,3,1488,"3,11,26",-6.7190779787865145,-6.719406961712731
conf_cone_r04_d12,3,1489,"3,11,27",-6.742510323510984,-6.742838413430492
conf_cone_r04_d12,3,1490,"3,11,28",-6.931046235394843,-6.9317549728157175
conf_cone_r04_d12,3,1491,"3,11,29",-6.80133726148318,-6.802319625147781
conf_cone_r04_d12,3,1492,"3,11,30",-6.832941451226351,-6.8327715167211505
conf_cone_r04_d12,3,1493,"3,11,31",-6.872192213706836,-6.873179564965381
conf_cone_r04_d12,3,1494,"3,12,13",-6.4364179221399525,-6.436906356327541
conf_cone_r04_d12,3,1495,"3,12,14",-6.7407619753416155,-6.740522907106327
conf_cone_r04_d12,3,1496,"3,12,15",-6.884195744143665,-6.884276573695342
conf_cone_r04_d12,3,1497,"3,12,16",-6.655892932289673,-6.65622143149643
conf_cone_r04_d12,3,1498,"3,12,17",-6.836467874621835,-6.836175181983229
conf_cone_r04_d12,3,1499,"3,12,18",-6.6093643213538975,-6.609729395737624
conf_cone_r04_d12,3,1500,"3,12,19",-6.783392025173152,-6.783631029213103
conf_cone_r04_d12,3,1501,"3,12,20",-6.984063512087389,-6.984326806889626
conf_cone_r04_d12,3,1502,"3,12,21",-6.628079230656899,-6.628190181764822
conf_cone_r04_d12,3,1503,"3,12,22",-6.831858820258903,-6.831554970887582
conf_cone_r04_d12,3,1504,"3,12,23",-6.8688568687459135,-6.869225514520118
conf_cone_r04_d12,3,1505,"3,12,24",-6.8135565594974485,-6.8140386601520735
conf_cone_r04_d12,3,1506,"3,12,25",-6.958513541569614,-6.958320769778001
conf_cone_r04_d12,3,1507,"3,12,26",-6.754336128458856,-6.754414884216132
conf_cone_r04_d12,3,1508,"3,12,27",-6.890828462335654,-6.890701098931752
conf_cone_r04_d12,3,1509,"3,12,28",-7.009974832618628,-7.010323205747719
conf_cone_r04_d12,3,1510,"3,12,29",-6.829166516236247,-6.8297760602578235
conf_cone_r04_d12,3,1511,"3,12,30",-6.941510126472467,-6.940975123331296
conf_cone_r04_d12,3,1512,"3,12,31",-6.904874601379762,-6.9054908959118695
conf_cone_r04_d12,3,1513,"3,13,14",-6.4542543908869945,-6.454477515482181
conf_cone_r04_d12,3,1514,"3,13,15",-6.500947981648134,-6.501501377139751
conf_cone_r04_d12,3,1515,"3,13,16",-6.480933751407323,-6.481574184031098
conf_cone_r04_d12,3,1516,"3,13,17",-6.444451758160755,-6.4446685653655855
conf_cone_r04_d12,3,1517,"3,13,18",-6.488293004700556,-6.488738272111853
conf_cone_r04_d12,3,1518,"3,13,19",-6.446539188999415,-6.447134417722955
conf_cone_r04_d12,3,1519,"3,13,20",-6.457557162111764,-6.4581666081858735
conf_cone_r04_d12,3,1520,"3,13,21",-6.496552606015017,-6.497004677399215
conf_cone_r04_d12,3,1521,"3,13,22",-6.4491823131914545,-6.4493869291628325
conf_cone_r04_d12,3,1522,"3,13,23",-6.505278994028214,-6.505847194566618
conf_cone_r04_d12,3,1523,"3,13,24",-6.468133354397003,-6.468906698173325
conf_cone_r04_d12,3,1524,"3,13,25",-6.466119678637117,-6.46620289923425
conf_cone_r04_d12,3,1525,"3,13,26",-6.510577451531989,-6.511022981767131
conf_cone_r04_d12,3,1526,"3,13,27",-6.442216119948757,-6.442652542378106
conf_cone_r04_d12,3,1527,"3,13,28",-6.488445845633016,-6.489112907386108
conf_cone_r04_d12,3,1528,"3,13,29",-6.498861591539792,-6.49960942041129
conf_cone_r04_d12,3,1529,"3,13,30",-6.441780154881805,-6.465775446569154
conf_cone_r04_d12,3,1530,"3,13,31",-6.517752375192511,-6.51847277817917
conf_cone_r04_d12,3,1531,"3,14,15",-6.82325333224725,-6.823414203601868
conf_cone_r04_d12,3,1532,"3,14,16",-6.619482250467597,-6.619713503197995
conf_cone_r04_d12,3,1533,"3,14,17",-6.6966572266379165,-6.696425928891214
conf_cone_r04_d12,3,1534,"3,14,18",-6.578502518282804,-6.5785848478602675
conf_cone_r04_d12,3,1535,"3,14,19",-6.657615156594475,-6.657690379259014
conf_cone_r04_d12,3,1536,"3,14,20",-6.868711130071522,-6.868620219891804
conf_cone_r04_d12,3,1537,"3,14,21",-6.616607054175407,-6.616704471068324
conf_cone_r04_d12,3,1538,"3,14,22",-6.69825977233891,-6.698232530414404
conf_cone_r04_d12,3,1539,"3,14,23",-6.831576949891205,-6.831736746937211
conf_cone_r04_d12,3,1540,"3,14,24",-6.74348301494246,-6.74366063467213
conf_cone_r04_d12,3,1541,"3,14,25",-6.860392943424556,-6.859794441217846
conf_cone_r04_d12,3,1542,"3,14,26",-6.714169580150137,-6.714243756612557
conf_cone_r04_d12,3,1543,"3,14,27",-6.757498057643123,-6.75730749088373
conf_cone_r04_d12,3,1544,"3,14,28",-6.947690768140488,-6.947757677605793
conf_cone_r04_d12,3,1545,"3,14,29",-6.789381978722613,-6.7896850042268975
conf_cone_r04_d12,3,1546,"3,14,30",-6.848668020766929,-6.848117556411569
conf_cone_r04_d12,3,1547,"3,14,31",-6.869764138018307,-6.870021991517024
conf_cone_r04_d12,3,1548,"3,15,16",-6.765217848830445,-6.765747629331883
conf_cone_r04_d12,3,1549,"3,15,17",-6.863640042185302,-6.863717912571979
conf_cone_r04_d12,3,1550,"3,15,18",-6.659668233043554,-6.660032230291546
conf_cone_r04_d12,3,1551,"3,15,19",-6.853881778120791,-6.854284287025686
conf_cone_r04_d12,3,1552,"3,15,20",-6.970159614137667,-6.970339279198635
conf_cone_r04_d12,3,1553,"3,15,21",-6.710155991249038,-6.710410285352861
conf_cone_r04_d12,3,1554,"3,15,22",-6.867468966459152,-6.867610028806117
conf_cone_r04_d12,3,1555,"3,15,23",-6.933540168528534,-6.934020858796906
conf_cone_r04_d12,3,1556,"3,15,24",-6.879811615360365,-6.880480979413422
conf_cone_r04_d12,3,1557,"3,15,25",-6.964980703253731,-6.965028101679232
conf_cone_r04_d12,3,1558,"3,15,26",-6.804436647083824,-6.804564884548393
conf_cone_r04_d12,3,1559,"3,15,27",-6.918493847329915,-6.9185713034965755
conf_cone_r04_d12,3,1560,"3,15,28",-7.0071038577916145,-7.007430221124598
conf_cone_r04_d12,3,1561,"3,15,29",-6.882517669174594,-6.883049537814702
conf_cone_r04_d12,3,1562,"3,15,30",-6.955270947271211,-6.955023205639287
conf_cone_r04_d12,3,1563,"3,15,31",-6.939629115315277,-6.940098867150226
conf_cone_r04_d12,3,1564,"3,16,17",-6.6426619401486855,-6.642869756767232
conf_cone_r04_d12,3,1565,"3,16,18",-6.589573772953824,-6.590152113199384
conf_cone_r04_d12,3,1566,"3,16,19",-6.650605947800367,-6.651096758292441
conf_cone_r04_d12,3,1567,"3,16,20",-6.737757475095277,-6.73817801761911
conf_cone_r04_d12,3,1568,"3,16,21",-6.6465741883400336,-6.646943367574615
conf_cone_r04_d12,3,1569,"3,16,22",-6.6468610316526915,-6.647033475075786
conf_cone_r04_d12,3,1570,"3,16,23",-6.77211149047635,-6.772497144836026
conf_cone_r04_d12,3,1571,"3,16,24",-6.712307220617319,-6.71291578548875
conf_cone_r04_d12,3,1572,"3,16,25",-6.7077913132834235,-6.7076959616122815
conf_cone_r04_d12,3,1573,"3,16,26",-6.712324064408535,-6.712531353292455
conf_cone_r04_d12,3,1574,"3,16,27",-6.677016672368098,-6.677153457156233
conf_cone_r04_d12,3,1575,"3,16,28",-6.799997888402788,-6.800474040567494
conf_cone_r04_d12,3,1576,"3,16,29",-6.758747260717314,-6.759260627438738
conf_cone_r04_d12,3,1577,"3,16,30",-6.725621917237346,-6.725408392696542
conf_cone_r04_d12,3,1578,"3,16,31",-6.802295243890098,-6.802794063117437
conf_cone_r04_d12,3,1579,"3,17,18",-6.584472487520283,-6.584539365576164
conf_cone_r04_d12,3,1580,"3,17,19",-6.749942754602547,-6.749792371012046
conf_cone_r04_d12,3,1581,"3,17,20",-6.953518645666321,-6.953424358162665
conf_cone_r04_d12,3,1582,"3,17,21",-6.622766665794752,-6.622876874262167
conf_cone_r04_d12,3,1583,"3,17,22",-6.795625031541032,-6.7952533428616615
conf_cone_r04_d12,3,1584,"3,17,23",-6.853461782509687,-6.853584303208656
conf_cone_r04_d12,3,1585,"3,17,24",-6.790965813672981,-6.7910266415590135
conf_cone_r04_d12,3,1586,"3,17,25",-6.934619718173594,-6.934051973565973
conf_cone_r04_d12,3,1587,"3,17,26",-6.723940101956528,-6.724019968799804
conf_cone_r04_d12,3,1588,"3,17,27",-6.838540123632771,-6.838246117846318
