scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
0b1cc5fa9d8744ddabb84d3ec55b9a97,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0b1cc5fa9d8744ddabb84d3ec55b9a97,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0b1cc5fa9d8744ddabb84d3ec55b9a97,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0b1cc5fa9d8744ddabb84d3ec55b9a97,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0b6168841a3f46bdaa56947d469c79da,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0b6168841a3f46bdaa56947d469c79da,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0b6168841a3f46bdaa56947d469c79da,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0b6168841a3f46bdaa56947d469c79da,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0b6168841a3f46bdaa56947d469c79da,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0bba5774d2bd40e48a2d246fdd0b92f5,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0bba5774d2bd40e48a2d246fdd0b92f5,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0bba5774d2bd40e48a2d246fdd0b92f5,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0bba5774d2bd40e48a2d246fdd0b92f5,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0bba5774d2bd40e48a2d246fdd0b92f5,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0c5eb9cedea94e2180187a07cb661ceb,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0c5eb9cedea94e2180187a07cb661ceb,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0c5eb9cedea94e2180187a07cb661ceb,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0c5eb9cedea94e2180187a07cb661ceb,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0c5eb9cedea94e2180187a07cb661ceb,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0c87b9d50c7f4a2292e337ceb54ec36a,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0c87b9d50c7f4a2292e337ceb54ec36a,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0c87b9d50c7f4a2292e337ceb54ec36a,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0c87b9d50c7f4a2292e337ceb54ec36a,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0c87b9d50c7f4a2292e337ceb54ec36a,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0cc862bb5d9f41269631ff62504cfdf9,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0cc862bb5d9f41269631ff62504cfdf9,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
