scene,N,subset,P,pixel_seed,cutoff,trace,eig_norm_q0,eig_norm_q0.1,eig_norm_q0.5,eig_norm_q1,eig_norm_q2,eig_norm_q5,eig_norm_q10,eig_norm_q25,eig_norm_q50,eig_norm_q75,eig_norm_q90,eig_norm_q95,eig_norm_q99,eig_norm_q100,n_above_0e+00,n_above_1e-12,n_above_1e-10,n_above_1e-09,n_above_1e-08,n_above_1e-07,n_above_1e-06,n_above_1e-05,n_above_1e-04,n_negative,eig_raw_min,eig_raw_max,neg_mass_over_trace,logdet_pos_mean_log,eig_norm_geomean_pos,eff_rank_entropy,participation_ratio,cond_p1_p99,gauge_residual,rank_Fk_min,rank_Fk_max,rank_Fk_mean,Fk_eigmax_min,Fk_minpos_min,active_frac_min,active_frac_mean,boundary_frac_max,F_ss_diag_min,F_ss_diag_median,n_dead_pixels
conf_cone_r04_d12,5,"0,2,3,6,17",1000,467661270,1e-08,959.6049527295033,8.038951210096315e-13,2.7293464229648783e-10,7.523644826071952e-06,0.00015439703556637351,0.00020099916001108835,0.00033505647499881895,0.00053005644465061,0.0009559503363676068,0.0010790764881707104,0.0012255561492492064,0.0012661199292132068,0.0012681576762010795,0.0012700558525739832,0.0012700558525739882,1000,999,999,998,998,997,996,994,992,0,7.714217395959258e-10,1.218751886373091,0.0,-7.029706134944803,0.0008851918693359896,948.9675216753743,924.3905736103436,8.225908275473337,2.9901473075109935e-06,7,8,7.6,295.152790456501,6.107834741670724e-06,0.516,0.8234,0.0,0.1333526250638124,1.0374253381421763,0
conf_cone_r04_d12,5,"9,13,18,21,31",1000,81224454,1e-08,2237.116023009678,6.05863401460542e-14,1.151665455969274e-10,7.618844090060891e-06,1.752200430804321e-05,2.7935584725467494e-05,6.842997636615426e-05,0.00015592831759066885,0.0005514846261477266,0.0011315309285072003,0.0014631473739063097,0.0015818517724924413,0.0015969687255644,0.001600244013528005,0.0016006077057358157,1000,999,999,998,998,997,996,994,930,0,1.3553867231625236e-10,3.580745145054353,0.0,-7.266373164044291,0.0006986412616153855,838.1183654092684,784.5980070984516,91.32768063488246,1.7785399000076695e-05,7,8,7.2,222.93972839073717,3.7855602582196524e-06,0.568,0.9077999999999999,0.0,0.029643307508492915,2.5600857184583132,0
conf_cone_r04_d12,5,"13,14,22,28,30",1000,1084256463,1e-08,1187.8942628642844,8.849882092491094e-13,8.813684350058879e-12,1.4835955634761866e-06,3.0203638127726975e-05,5.129011881430924e-05,0.00010723344795312798,0.0001915818128237161,0.00047620998481314196,0.0009926712895145877,0.0014602669121945798,0.0019594558497612953,0.002125639280514322,0.0022715119342997954,0.002288270008422843,1000,999,998,998,997,996,996,994,956,0,1.051272416469554e-09,2.718222814889903,0.0,-7.269217049140495,0.0006966572286619433,807.7192919093534,720.3069347221807,75.20656699348231,5.044859157866831e-06,7,8,7.6,306.06633946767,3.4950956118061793e-06,0.568,0.769,0.0,0.02493751688507653,1.1791885497399544,0
conf_cone_r04_d12,5,"2,3,4,19,27",1000,941229020,1e-08,499.62419521584803,1.671861663902511e-12,1.670092991679236e-10,3.7907114020692225e-06,4.232149536208359e-05,5.41244760935576e-05,7.66728283803237e-05,0.0001494372403987431,0.00040847220377948065,0.0008104500986656131,0.001543789954986005,0.002166994776677807,0.002422175417198244,0.0027012007293930164,0.0027677117911229883,1000,1000,999,998,998,998,996,994,936,0,8.353025383395207e-10,1.3828157762292363,0.0,-7.338317047600005,0.0006501437617541698,755.7030444499932,649.5600218334214,63.82573929117493,5.005888196238977e-06,7,8,7.6,217.32030303444822,5.553507464259245e-06,0.525,0.8088,0.0,0.01820568377182814,0.4049204783084117,0
conf_cone_r04_d12,5,"4,9,11,17,21",1000,632003328,1e-08,644.9838750909732,7.843422105984179e-13,7.023444088845823e-11,4.295342804015843e-06,8.927254525801671e-06,1.1968021371398845e-05,3.920415770373318e-05,8.948615327908928e-05,0.0004192642215162474,0.0011276001295187604,0.0014976536747154168,0.0017234405484848417,0.001936825554397078,0.0024001125308234744,0.0025670075931526625,1000,999,998,998,998,998,996,985,890,0,5.058880783891878e-10,1.6556785048195566,0.0,-7.387302847959488,0.000619063411949017,786.8792341197376,717.2360595411265,268.8522573078472,2.6718569767053387e-06,7,8,7.6,226.55477144543315,2.325354443549208e-06,0.519,0.723,0.0,0.004984348109200736,0.7272839032772469,0
conf_cone_r04_d12,5,"5,10,15,26,27",1000,323564150,1e-08,2131.2365845180857,2.8269880121175743e-12,4.486948409161544e-11,3.657958247065912e-06,5.1118427889277356e-05,6.806466156637661e-05,0.00013075710183293727,0.00026371900853888513,0.0006052558541567583,0.0011343890496401771,0.001435372785713051,0.0015074645415584403,0.0015211256624934617,0.0015236422583936192,0.0015248195502265173,1000,1000,998,998,998,996,996,994,965,0,6.024980275419032e-09,3.2497512102311665,0.0,-7.164237884810334,0.0007737684535038343,874.525407599584,822.0869554284192,29.80612513541755,6.872621828895416e-07,7,8,7.8,401.10937473961144,5.229626514464847e-06,0.755,0.9471999999999999,0.0,0.10006412198452255,2.4589174928809925,0
conf_cone_r04_d12,5,"7,8,11,18,25",1000,421388821,1e-08,1306.588514645098,1.605317305299764e-12,9.873360447704482e-11,2.0160376006168757e-06,2.0523215628631338e-05,3.2795580766519945e-05,0.00010174723556022553,0.00019480719428728387,0.0005600473421158346,0.0010525929184952592,0.0014754665693210093,0.0015991931418846451,0.0016127496078649824,0.0016184219639851858,0.0016190976771290734,1000,1000,998,998,997,996,995,994,951,0,2.09748915346569e-09,2.1154944290254045,0.0,-7.227550122635164,0.0007262980264400293,849.9643489304417,793.1027950986279,78.85810845973731,4.870528564757923e-06,7,8,7.8,388.627951297138,5.508964495556087e-06,0.715,0.9038,0.0,0.019500654925543592,1.5141603354320594,0
conf_cone_r04_d12,5,"2,3,12,14,17",1000,1447941120,1e-08,478.3065746231623,4.1995897860862073e-13,6.022669643996533e-10,3.365705851869931e-06,4.642404774613729e-05,5.7032379279043236e-05,9.148402202084732e-05,0.00017176176833933124,0.000423563030219709,0.0007579288689604725,0.0012813175490168378,0.0022489950537662846,0.0028374555546901406,0.0036966970074594034,0.004011077241845221,1000,999,999,998,998,998,996,994,946,0,2.0086914054053127e-10,1.918524616095909,0.0,-7.33602414816844,0.0006516361863518324,731.2732572059891,589.0468582609072,79.62892481229163,3.266125771008075e-06,7,8,7.4,290.6992296135692,5.598960432423931e-06,0.565,0.7455999999999999,0.0,0.02036484242749882,0.3640386811007714,0
conf_cone_r04_d12,5,"6,7,13,21,30",1000,521463349,1e-08,1376.2719035611494,7.511912337005178e-13,4.5259609114215924e-11,2.8348577982661646e-06,1.862871375719407e-05,3.146890424894473e-05,8.279623684853662e-05,0.00018514619966672198,0.000571627786591837,0.0011296928925782343,0.0014648041634997707,0.0015294188234802665,0.0015440075383376807,0.001546218015563233,0.0015464735911610175,1000,999,998,998,998,996,996,994,940,0,1.0338433891434599e-09,2.1283681531142205,0.0,-7.2428273734602655,0.0007152865162855199,847.2661529492096,794.2184098595463,83.0018666729533,6.091596539225969e-06,7,8,7.4,302.22438431680837,6.320990079606909e-06,0.511,0.8244,0.0,0.020575091141932296,1.5547645877081473,0
conf_cone_r04_d12,5,"5,7,8,27,28",1000,713819134,1e-08,1589.8733167802445,1.5171316518456839e-12,5.1393102349938e-11,2.5466553770624157e-06,7.797987007949767e-05,0.00010944843080420692,0.00021056549315453472,0.0003402311028592375,0.0006926154602418434,0.0011018234830319062,0.0013676336758123592,0.0014433546228268398,0.0014628596564192394,0.001469330025339418,0.0014694660162324817,1000,1000,998,998,998,997,995,994,982,0,2.4120471313121884e-09,2.336264809123388,0.0,-7.112021298790032,0.0008152454708951299,899.6002487991054,853.435659474084,18.84242720386029,9.872257599128182e-06,7,8,7.4,396.7027943051668,5.395699089984884e-06,0.726,0.9042,0.0,0.10345447802407332,1.7517597554742972,0
conf_cone_r04_d12,5,"4,15,22,23,24",1000,1768969357,1e-08,972.2863104343385,1.0033203175116448e-12,3.321375195375545e-10,8.615949413285054e-07,1.305441452193313e-06,1.3836136740827469e-06,2.4390922179354913e-06,1.331111451175052e-05,0.00016215697371276281,0.0008385559087991713,0.0017199055270643944,0.0024427876705972766,0.002679532132541662,0.002762595137742586,0.0027637287721655754,1000,1000,999,998,998,998,994,908,773,0,9.755146096972061e-10,2.6871356509300917,0.0,-7.960276545718336,0.00034905657401010343,635.4225927705266,551.8570819109975,2116.215271930475,2.1460609234217046e-06,7,8,7.8,230.15379582533797,4.981977201405931e-06,0.548,0.8221999999999999,0.0,0.0012632177357231817,0.8153164306592591,0
conf_cone_r04_d12,5,"3,4,15,23,28",1000,1014206812,1e-08,1061.8066675628775,1.0574137164264835e-12,6.266466597499027e-11,7.210709384639003e-07,1.375298944461468e-06,2.5625205752937953e-06,8.282432960948907e-06,3.0168319367519314e-05,0.00015421784983360852,0.0006916277572506236,0.0017805127810825191,0.002510046492472194,0.002677583101534842,0.002764591494236229,0.0027708762034747932,1000,1000,998,998,998,996,992,946,808,0,1.122768934474082e-09,2.9421348278408477,0.0,-7.813074126152159,0.00040441291862918844,640.7701890441202,550.3778957975024,2010.1749553212758,4.486045303855448e-07,8,8,8.0,216.53089065978682,4.539724314280644e-06,0.527,0.8752000000000001,0.0,0.0006598274336658654,0.745558106759568,0
conf_cone_r04_d12,5,"18,19,21,24,29",1000,1819914240,1e-08,1687.6784552019606,1.82258296469186e-12,7.088553849475723e-12,1.1085545655675003e-06,5.693174249903999e-06,8.794984721209426e-06,2.8945012375744907e-05,9.068599480163141e-05,0.0004167609019983991,0.0010528043721400068,0.0016271635498353826,0.0017399493701074043,0.0017688808405687418,0.0017742652291767786,0.0017742652291767823,1000,1000,998,998,997,996,995,978,885,0,3.0759340023285674e-09,2.9943892010956246,0.0,-7.427729098835638,0.000594536112808981,785.7913050294311,724.021858206605,311.647799855537,6.510495291534774e-06,7,8,7.4,415.8227609283251,4.549210091611621e-06,0.78,0.9339999999999999,0.0,0.0054754148773209655,1.7887456456889674,0
conf_cone_r04_d12,5,"20,25,26,29,30",1000,1074645663,1e-08,1338.2964851020683,-2.312384140296959e-13,5.971377421581283e-11,2.511673287727529e-07,3.725661601357583e-07,1.1087687036141206e-06,8.262128916577312e-06,3.244684927720837e-05,0.00022734940318518804,0.0008951805856533809,0.0016823067505291871,0.0023296744593088166,0.002571932377631897,0.002683943913017552,0.0026898790123950846,999,999,998,998,997,997,981,944,828,1,-3.094655567165188e-10,3.5998556276381644,2.312384140296959e-13,-7.731304794182737,0.00043887110688570674,679.0062092967116,589.0441967682996,7203.939058876301,3.676799068737028e-06,7,8,7.4,397.3129593978339,4.790880778245728e-06,0.721,0.8492000000000001,0.0,0.00040889418780640067,1.2028601117337783,0
conf_cone_r04_d12,5,"6,8,12,18,23",1000,87151681,1e-08,1505.7670893249444,-1.0320344415178555e-12,9.091845330331682e-12,2.0250151979465344e-06,2.0385205317792338e-05,3.557974621126217e-05,8.472851367470486e-05,0.00018638760751042753,0.0005411667441449512,0.0010823470500752885,0.0014930714519107917,0.0015802098478630146,0.0015896091987000474,0.001597103581672203,0.0015979224657023268,999,999,998,998,997,995,995,994,939,1,-1.5540034970874357e-09,2.406099060147531,1.0320344415178555e-12,-7.234939633587004,0.0007209508201709321,840.497095535887,783.1630710929653,78.34621024288829,1.455917014301719e-06,7,8,7.6,310.5621320833461,4.577178358626519e-06,0.517,0.8173999999999999,0.0,0.020448670600366772,1.6297625672313067,0
conf_cone_r04_d12,5,"3,16,20,21,29",1000,1697850155,1e-08,1333.1751332734275,1.1115134264590827e-12,2.0958977234573557e-11,7.025358837942643e-07,2.243367059465134e-06,5.094783680539111e-06,2.0537551863629766e-05,8.004478834474865e-05,0.0004074584523501339,0.0010324087919231992,0.0016071995468242698,0.0017426230119700773,0.0017518195393362319,0.001756854800616009,0.001757233758424444,1000,1000,998,998,997,996,993,969,885,0,1.4818420604547916e-09,2.342700350080074,0.0,-7.46639670585602,0.0005719856205174224,782.4396235749624,721.9965622015653,783.1330112491177,6.205487949414294e-06,7,8,7.8,422.51340918775793,5.209018008314949e-06,0.797,0.9507999999999999,0.0,0.001189990363646458,1.5909154382502095,0
conf_cone_r04_d12,5,"2,11,22,29,31",1000,1432213730,1e-08,1142.0684389039352,-4.1213836331366624e-13,2.2966825664966475e-10,3.4545661586803544e-06,1.860578820626213e-05,2.359965106036877e-05,3.751493164424708e-05,6.626941027393794e-05,0.0002629612500489782,0.0008391652038120007,0.0017790438011981615,0.0020929826477095155,0.0021363684100461403,0.002152693477675229,0.002154775463937563,999,999,999,998,997,996,996,994,863,1,-4.706902172020617e-10,2.4609010502876756,4.1213836331366624e-13,-7.4951140553713556,0.0005557933222612492,718.5751078286738,637.9724027749977,115.7002032814014,3.9375718606858496e-06,7,8,7.6,341.8462678108773,3.520390396682754e-06,0.642,0.8991999999999999,0.0,0.01953450841151115,0.9583840943000732,0
conf_cone_r04_d12,5,"5,14,17,24,28",1000,1283973707,1e-08,1246.816396629521,-9.877554872304197e-13,7.007361808617515e-11,6.277885274608693e-06,7.96248044530151e-05,0.00010489479170029087,0.00019026172043026446,0.00029718476324273543,0.0006098085599489717,0.0010049001022773955,0.0014149330537851226,0.0016503172498071384,0.0017621269264933123,0.001814151631953012,0.0018156580379858184,999,999,998,998,998,997,996,994,982,1,-1.2315497373396687e-09,2.263792212432904,9.877554872304197e-13,-7.126662640855305,0.0008033961398199282,869.8579220299564,805.0499951388321,22.783749918324812,3.0997014423499263e-06,7,8,7.2,297.729412897877,4.6286833147148895e-06,0.566,0.7981999999999999,0.0,0.08915889340753907,1.2529259244941404,0
conf_cone_r04_d12,5,"17,19,25,27,28",1000,1511337927,1e-08,631.6797895666205,5.604507072725088e-14,4.362347726735814e-12,3.21712643499257e-10,6.734517878657826e-09,1.3897672018167258e-08,2.1562866407867396e-07,9.801431532095692e-07,2.4291467892251234e-05,0.00028570008832354136,0.0016611598501104939,0.0032371743345458175,0.004077976014969323,0.004773461781116683,0.00510141876430881,1000,999,996,993,985,960,897,784,627,0,3.540253848323619e-11,3.222463131529798,0.0,-9.065791584644982,0.0001155518068231294,449.2924548633555,363.8272459670647,708805.2726452964,5.231932238145997e-06,7,8,7.2,294.8307031590282,3.468730231913611e-06,0.592,0.7422,0.0,1.7202982527731095e-07,0.18218416875703636,0
conf_cone_r04_d12,5,"1,3,18,20,21",1000,133447182,1e-08,1353.7794532841071,1.7628821728810635e-12,1.471932898952586e-10,1.0564173433250386e-06,8.71052054628201e-06,1.8503555441024205e-05,5.5831997313784265e-05,0.00012741552398462996,0.0004952037987020282,0.001088834050296124,0.00153713052374412,0.0016316562020722509,0.0016504863115432058,0.0016549822583509497,0.001655748263838896,1000,1000,999,998,998,996,995,989,918,0,2.386553664207225e-09,2.24151797939593,0.0,-7.320989328199338,0.0006615074394096985,817.6148857182934,759.8526254869946,189.99808904157405,6.2477125027472696e-06,7,8,7.8,182.91995884623583,1.8534878058075979e-06,0.501,0.8588000000000001,0.0,0.006743382649034463,1.474041165327006,0
conf_cone_r04_d12,5,"2,3,5,21,22",1000,1726884598,1e-08,1558.7142732887614,-9.007717249428349e-13,6.471041812061939e-10,5.119174801234023e-06,7.768279301276316e-05,0.00010897375474788748,0.00019960207555387013,0.0003182279014258915,0.0007392858422312869,0.0011293691048196233,0.0013464359986047406,0.001401752517846562,0.0014177042570047186,0.0014197830166321507,0.0014197957057733364,999,999,999,998,998,996,996,994,982,1,-1.404045744643335e-09,2.2130558317429903,9.007717249428349e-13,-7.0907984548995815,0.0008327322009841438,900.5526902947496,856.6825321058582,18.276673141745594,3.3849440607426392e-06,8,8,8.0,339.4189434570027,4.480263423566706e-06,0.647,0.9294,0.0,0.10841283489949075,1.7743922108232555,0
conf_cone_r04_d12,5,"6,16,22,28,30",1000,558518094,1e-08,724.5785149821193,1.267028103573648e-13,7.557681427301417e-11,1.8302152054554607e-06,2.1062183709097093e-06,2.5241805125514984e-06,7.283453708407979e-06,2.6616996141880318e-05,0.00018154809124667812,0.0007023891788354253,0.0016343980657320695,0.0026670196565262254,0.0030735367023359667,0.0034055685980641398,0.0034357907495317307,1000,999,998,998,997,997,995,939,813,0,9.180613417280047e-11,2.489500159085004,0.0,-7.852023281006665,0.00038896418771751823,615.8328681705897,509.46352098955504,1616.9114490218885,6.192085525071724e-06,7,7,7.0,309.467838978188,7.80052321971308e-06,0.518,0.7588000000000001,0.0,0.0015008820186626036,0.5491314286312647,0
conf_cone_r04_d12,5,"6,9,19,20,22",1000,1672563364,1e-08,319.454429746262,3.1770181445700733e-13,1.9649395803761046e-11,9.779138884133873e-08,1.3156687023454444e-07,1.891337280708383e-07,3.1003101372951194e-07,2.1468791732618195e-06,1.2119126040568148e-05,0.00018214347310937205,0.001476974521547372,0.0031671020644445016,0.004568453552436641,0.00597452364709272,0.006311049297840843,1000,999,998,998,998,994,931,763,590,0,1.0149125196671601e-10,2.0160926545422937,0.0,-9.061836617530417,0.00011600971532880951,400.8603205450111,313.2020573922268,45410.547780318324,4.489827901026981e-06,7,8,7.4,227.77784018758047,6.193342114432747e-06,0.521,0.6672,0.0,3.127757141626149e-05,0.0783864042405325,0
conf_cone_r04_d12,5,"6,7,12,23,30",1000,323323571,1e-08,762.9220321206614,2.67712265304869e-14,5.565337492812053e-12,5.426221741776869e-08,1.1724555916536541e-07,2.841740604328621e-07,3.232294989457951e-06,2.1003400145854418e-05,0.00012554425036957273,0.0005292002635431605,0.0015788855024734115,0.0028061109065496367,0.0033013106164790657,0.0037753381087776454,0.003885655701362393,1000,999,998,998,997,990,962,930,776,0,2.0424358547001628e-11,2.9644523438046306,0.0,-8.07824604887988,0.0003102146598840729,572.0042762746142,465.43930089180674,32200.26528640488,1.3297612348928675e-06,7,8,7.4,306.28763859660984,4.550959044859914e-06,0.517,0.7470000000000001,0.0,5.4916709597508845e-05,0.4922142015907692,0
conf_cone_r04_d12,5,"0,6,16,23,24",1000,1607746083,1e-08,1435.479441944333,1.1095813317731838e-13,8.814612887549286e-12,5.668910102274743e-05,9.329214020209197e-05,0.00012088393634167854,0.00021696472600228291,0.00033948145439651736,0.0007048580614215712,0.0011230696351437564,0.001338570345750796,0.001415518875840724,0.0014202995582522652,0.0014224051422527932,0.0014227909914121982,1000,999,998,998,997,997,996,995,987,0,1.5927811909256197e-10,2.0423872183558065,0.0,-7.103276548854344,0.0008224058509107984,905.883834362361,862.2664247669567,15.24678433972616,1.8757336785035827e-05,7,7,7.0,321.38283990690456,4.574636735364697e-06,0.539,0.8902000000000001,0.0,0.11516196932945533,1.6131933491336727,0
conf_cone_r04_d12,5,"1,6,11,21,27",1000,153954384,1e-08,629.2568951333926,-9.039472820824197e-13,2.0291913505647037e-11,1.3004377876811445e-06,3.2256261286632285e-06,6.975031348102962e-06,3.0061475849502507e-05,8.663139808523611e-05,0.000408984395243055,0.0010249625548199497,0.0016264299620067737,0.0018098764363476219,0.0018265920499186256,0.0018389018035244327,0.001839199661316847,999,999,998,998,998,997,996,975,884,1,-5.688150600874525e-10,1.1573290684106263,9.039472820824197e-13,-7.4274610495033775,0.0005946954991777746,774.7506148610906,708.7889056154783,570.0914272685765,4.005214047409855e-06,7,8,7.4,185.15979298118742,2.0332767371382047e-06,0.49,0.7205999999999999,0.0,0.0012909907928017343,0.6530305582755743,0
conf_cone_r04_d12,5,"0,23,26,27,29",1000,103900852,1e-08,1965.118218282107,7.588541765119685e-13,1.0891694685274985e-11,3.10931156523575e-06,6.052419056027978e-05,7.134435624505231e-05,0.0001447625531138893,0.00024988848885180764,0.0005250624035984465,0.0010801054738239645,0.001485210359582339,0.0016051531408533277,0.001621695364686023,0.0016267481564794094,0.0016277960815482878,1000,999,998,998,997,996,995,994,968,0,1.4912381672831348e-09,3.1988117354987664,0.0,-7.1925412847970005,0.0007521751982168617,855.3046189776916,793.8488495328952,26.87765241336405,8.542232206944835e-07,7,8,7.8,389.5145908187933,5.920861876233523e-06,0.726,0.9326000000000001,0.0,0.11390707043414171,2.1225349442776995,0
conf_cone_r04_d12,5,"8,23,26,29,31",1000,1138251627,1e-08,2220.454505795013,8.352894288085631e-14,2.6204369845936044e-11,7.042450093751596e-06,8.165401403649039e-06,1.5068630709178715e-05,4.8672122692747784e-05,0.0001111522364123523,0.00039699817655627456,0.0011553334041301002,0.0015839298073401604,0.0017624940036496087,0.0017757428485674902,0.0017826692259952925,0.0017833165263294157,1000,999,998,998,997,997,995,986,907,0,1.8547221758409168e-10,3.9597732161468624,0.0,-7.37148202698402,0.0006289353888406736,792.6500311232305,727.0418701570156,218.3198520036792,1.6630802756729805e-05,7,7,7.0,451.056961253129,8.893840084450017e-05,0.971,0.9862,0.0,0.015616825316431986,2.5653652724501437,0
conf_cone_r04_d12,5,"0,3,27,29,31",1000,2052759554,1e-08,1568.92671592748,8.075871591822078e-13,1.640942983056278e-11,8.199516699007884e-06,8.070130376567057e-05,0.00011205334849879683,0.00021072436263647052,0.00033880781343234443,0.0006497631369803031,0.0010786626933906105,0.001406554680840691,0.0014986714254261538,0.0015156685063175293,0.00151919880637416,0.0015199511770860469,1000,999,998,998,997,997,996,994,984,0,1.2670450694809444e-09,2.384692008635719,0.0,-7.122881494570697,0.0008064396484987404,890.9830060811742,838.8178065632109,18.824959888943084,5.302547931736871e-06,7,8,7.8,393.15173656468056,6.890227315648413e-06,0.734,0.9346,0.0,0.1159476834325194,1.6923427171348209,0
conf_cone_r04_d12,8,"0,1,2,15,17,19,25,27",1000,709729206,1e-08,1417.5975207941087,-7.148294818373867e-13,5.476737845412442e-10,7.815454946948707e-06,0.00010768911942610296,0.0001490028043738114,0.00021984637165277146,0.00035566816029168353,0.0006285435662767652,0.0009210321703981472,0.0013028303426192212,0.0018181858374396553,0.0021056246838700924,0.002361967711968908,0.0023960476993456583,999,999,999,998,998,997,996,994,992,1,-1.0133405012432168e-09,3.3966312782968333,7.148294818373867e-13,-7.1094895202409925,0.0008173121069190097,863.748826153623,776.8041108881303,21.933206665225885,4.727782205712942e-06,7,8,7.375,188.77813019543663,2.9897560347424114e-06,0.502,0.7846249999999999,0.0,0.13533753340748567,1.3056529213280306,0
conf_cone_r04_d12,8,"0,4,6,15,19,20,27,31",1000,1882111964,1e-08,1657.7762242628805,-2.94409702810577e-13,1.9113117084822539e-10,4.941292089238198e-06,7.778485605421395e-05,9.422296970721105e-05,0.00016779558017268327,0.0002757692658681012,0.0005367070441509962,0.0008830285019881337,0.0014535080578186941,0.0019201343786048456,0.002070477033568573,0.002161208646329955,0.002167785015870406,999,999,999,998,998,997,996,994,975,1,-4.880654055116751e-10,3.59370245862329,2.94409702810577e-13,-7.171595367474129,0.0007680963572832569,831.9144285688475,743.0629359577404,27.784439747804516,3.049966994801676e-06,7,8,7.5,226.05992795306528,3.7484256303433943e-06,0.504,0.7825,0.0,0.11110041267430062,1.46584232668012,0
conf_cone_r04_d12,8,"0,2,10,16,17,20,24,30",1000,2142467119,1e-08,2044.7734574774413,6.312822826620543e-13,7.76316338889887e-10,3.929798807999729e-05,7.626216956807368e-05,9.613874577533891e-05,0.00018169288779887812,0.00032168018339745615,0.0006508020629130862,0.0010396509860456915,0.0014005579568022424,0.0015710370060971759,0.0016634189778815106,0.001718274776457961,0.001721362474116762,1000,999,999,998,998,997,997,995,977,0,1.2908292557631402e-09,3.519796297771654,0.0,-7.124421806143647,0.0008051984363473969,883.3916175528852,826.1229581573565,22.531155174180856,1.9131306699787275e-05,7,7,7.0,301.6980186171676,2.095054675241815e-05,0.589,0.879125,0.0,0.1457732956709118,2.1258507413064813,0
